종목명,상장유형,공모가,상장일,상장주식수,매출총이익률,영업이익률,ROE,유동비율,당좌비율,부채비율,이자보상배율,매출채권회전율,재고자산회전율,매출액증가율,영업이익증가율,IPO_PER,IPO_PBR,IPO_EV/EBITDA,1개월 평균 거래량회전율,1개월 평균 일중변동률,1개월 평균 개인 매도수량 비중,1개월 평균 개인 매수수량 비중,1개월 시가총액회전율,1개월 후PER,1개월 후PBR,1개월 후EV/EBITDA,3개월 평균 거래량회전율,3개월 평균 일중변동률,3개월 평균 개인 매도수량 비중,3개월 평균 개인 매수수량 비중,3개월 시가총액회전율,3개월 후PER,3개월 후PBR,3개월 후EV/EBITDA,1개월 시장 회전율,시장수익률,광의통화 증감률,고객예탁금 증감률,3개월 시장 회전율,시장수익률_3_6,광의통화 증감률_3_6,고객예탁금 증감률_3_6,공모가 대비 1개월 수익률,공모가 대비 3개월 수익률,공모가 대비 6개월 수익률,1_3_수익률,3_6_수익률,Cat
케이아이엔엑스,신규상장,8000.0,2011-02-08,4800000,0.37876160299999995,0.159582837,0.125957781,7.054557967999999,7.044789842,0.078977903,inf,7.153476295,1130.015298,0.161964686,0.15819106800000002,17.11865412,2.15622768,9.719795707000001,0.07380952380952384,6.6223809523809525,92.37047619047618,96.95238095238095,190.70866040630827,7.75,1.02,3.33,0.06609374999999999,6.27796875,92.77734374999997,95.0675,475.34918262796043,8.52,1.12,3.91,58.55346733225238,0.08910362938798959,0.06902236656499064,0.20309482239149582,179.61771868281951,-0.035372102325758575,0.006212290382679548,0.09223504652045635,-0.3625,-0.29875,-0.3,0.1,-0.0017825311942959,2
티피씨글로벌,신규상장,5200.0,2011-02-08,5610345,0.17809119,0.07389090400000001,0.166147388,1.6114159819999998,1.220227597,0.5424503970000001,5.423265508,5.5594467739999995,8.420591632,0.040307701,-0.20952287600000002,7.803947637,1.296605518,8.153533342000001,0.08333333333333337,7.144285714285714,98.17,98.66238095238094,205.84079045010557,6.05,0.83,5.58,0.07437499999999994,7.09328125,96.48843750000003,98.0678125,547.9867764651727,11.18,1.53,10.26,58.55346733225238,0.08910362938798959,0.06902236656499064,0.20309482239149582,179.61771868281951,-0.035372102325758575,0.006212290382679548,0.09223504652045635,-0.17211538461538461,0.5288461538461539,0.8288461538461539,0.8466898954703833,0.19622641509433963,3
나노신소재,신규상장,17000.0,2011-02-09,7116000,0.46840664600000004,0.258636242,0.266456013,2.141532806,0.622179138,1.15520749,8.945482184,4.5732570830000006,1.23658327,0.633908654,0.462918317,26.0205201,6.9333240410000005,18.46238826,0.09238095238095242,7.454761904761905,95.28857142857143,96.56476190476192,202.55175272457276,12.51,3.37,13.14,0.05671874999999996,6.6876562500000025,92.31515625000003,95.09421875,355.8325347609626,14.27,3.84,14.76,58.71012402056325,0.0807003257328991,0.06902236656499064,0.2212280426599749,178.82960447754982,-0.035067916586952436,0.006212290382679548,0.09876793385750182,-0.03529411764705882,0.1,0.07941176470588235,0.1402439024390244,-0.01871657754010695,3
부스타,신규상장,4200.0,2011-02-23,8160000,0.213013956,0.070430422,0.135427645,3.133057791,2.384091882,0.316903146,751.8675198,4.874313398,7.890475459,0.034205552,0.964507888,8.150082126000001,1.103746432,6.941843776,0.6642857142857144,14.137142857142857,97.8404761904762,99.26666666666667,1563.5360740278331,16.25,1.55,13.63,0.40765625000000005,10.869218750000003,98.45453124999997,98.75921874999999,3020.53428231497,12.7,1.21,10.08,58.97511145197855,0.02305896088733221,0.06902236656499064,0.26444775098068857,167.54109988634357,-0.07297567477507501,0.006212290382679548,0.004309560333844674,1.0142857142857142,0.5738095238095238,0.21904761904761905,-0.2186761229314421,-0.2254160363086233,5
티케이케미칼,신규상장,5000.0,2011-04-26,90000000,0.124332272,0.080757154,0.343625165,0.7523866570000001,0.6402093529999999,2.1751977559999998,11.09961782,22.02427415,31.9417631,0.13490681699999998,0.41825040700000005,9.777642716,3.3598440960000002,4.943728414,0.15304347826086953,9.046521739130437,92.4717391304348,98.25478260869566,377.8124554013896,6.7,2.3,4.07,0.09045454545454541,7.370151515151515,95.73939393939396,97.5769696969697,648.3887078320912,7.12,2.45,4.3,43.51976369085587,-0.006007572245402373,0.04135491092987911,0.13008359774561365,139.75775446221888,0.11644720393366123,0.007367020848801363,0.12122261045619306,-0.229,-0.181,-0.509,0.0622568093385214,-0.4004884004884005,2
이퓨쳐,신규상장,6400.0,2011-04-27,3635000,0.629653859,0.266394377,0.259719866,7.153484799,5.827358267999999,0.34480775399999997,20.91914095,2.535084921,5.295520707,0.15236005,0.14270961199999999,8.593456798,2.231891449,6.960400105,0.4921739130434783,14.124782608695652,98.76695652173915,99.70521739130434,1270.6335837857282,8.66,2.25,8.46,0.2301515151515152,9.349242424242425,98.76636363636364,99.22469696969695,1854.011030037977,8.0,2.08,7.87,42.673517475935355,-0.00899391418226631,0.04135491092987911,0.13527301307755565,140.16462828115638,0.11361284715036624,0.007367020848801363,0.12618083218960266,0.3390625,0.2375,-0.35078125,-0.07584597432905485,-0.4753787878787879,5
골프존뉴딘홀딩스,신규상장,85000.0,2011-05-20,12283023,0.555945646,0.33798342600000003,0.418884042,7.267791325,7.152955092000001,0.137836702,inf,32.10269731,86.11041834,0.384751881,0.195091923,15.55793338,6.516970013,16.01608704,0.020000000000000007,4.9381818181818184,81.67999999999998,76.76272727272728,46.554304028201074,10.94,4.63,12.21,0.013787878787878797,5.4834848484848475,78.13757575757577,73.59151515151517,98.19297062917084,10.24,4.33,11.36,39.32939879491358,0.10641084272232154,0.03472724043872078,0.21131695040075504,175.1088338088779,0.0380989873805305,0.00881876414856055,0.3452746393576047,-0.17647058823529413,-0.22941176470588234,-0.3388235294117647,-0.06428571428571428,-0.14198473282442747,3
KMH,신규상장,9500.0,2011-05-25,12375360,0.53462703,0.338452684,0.330018405,1.878417252,1.8565368759999998,0.26405928,377.9470878,7.329896343,234.0721086,0.472167341,0.414482905,16.00390086,5.281581828999999,9.402149493,0.07869565217391307,8.988260869565217,93.44043478260872,95.57391304347826,199.56153757052022,7.52,2.48,5.47,0.051791044776119365,7.677462686567166,94.62253731343284,92.23999999999998,364.34587501575623,9.29,3.06,6.86,39.62143219890249,0.17477109076362354,0.03472724043872078,0.223414558281905,182.1534133541808,-0.004560233078579624,0.00881876414856055,0.2684136113261383,-0.3736842105263158,-0.22631578947368422,-0.14210526315789473,0.23529411764705882,0.10884353741496598,2
엘아이에스,신규상장,34000.0,2011-06-02,3600000,0.29127838300000003,0.18845410699999998,0.602684355,1.306754161,1.024935894,1.7657700980000002,27.43560212,3.9856661730000003,8.739575914,2.9425440710000004,4.547859118,15.01248465,9.047789626,11.70363972,0.08272727272727275,10.71,91.09136363636365,98.72090909090907,199.4153795575968,7.87,4.74,8.45,0.0504477611940298,8.752686567164178,93.79447761194032,96.74597014925372,367.6281940193989,8.5,5.12,9.14,40.711324199792685,0.05722293827615125,0.03304153823334987,0.2667507782812862,189.5273062669635,0.02140009501972695,0.013100132559181741,0.2528707411044799,-0.25882352941176473,-0.6,-0.45,-0.4603174603174603,0.375,2
완리,신규상장,4100.0,2011-06-13,48696351,0.37820895,0.332521179,,1.374769074,1.150670548,,136.2172726,8.969313939,26.65992712,0.33252047100000004,0.50217081,6.477286567,,4.104988261,0.023043478260869565,6.323478260869565,87.01173913043479,96.37826086956521,57.08182429320008,2.93,,2.63,0.011641791044776122,6.82865671641791,82.93388059701495,85.2144776119403,89.94547854022224,5.01,,4.55,48.02155987810126,0.0326310432569974,0.03304153823334987,0.2658681621318071,199.26800145896107,-0.048548396872537786,0.013100132559181741,0.06939030272079894,-0.33902439024390246,0.12804878048780488,0.11829268292682926,0.7066420664206642,-0.008648648648648649,2
스카이이앤엠,신규상장,14000.0,2011-06-14,4270000,0.242339778,0.153015288,0.232318427,1.9895026519999999,1.323310935,0.7456251540000001,11.04667317,16.7882711,8.779984387,0.338507202,0.292468336,11.6257994,2.700887425,6.762626036,0.15565217391304345,9.366086956521738,91.77913043478262,95.59652173913042,339.78406634315206,47.08,11.08,13.59,0.07955223880597007,8.03044776119403,89.95850746268657,93.06417910447762,523.3209312503069,33.98,8.0,10.04,48.380060921680666,0.029592043840064915,0.03304153823334987,0.26208171310677003,199.9081606573439,-0.09026911782453034,0.013100132559181741,0.10701516038631416,0.38571428571428573,0.0,0.20357142857142857,-0.27835051546391754,0.20357142857142857,5
넥스트아이,신규상장,10000.0,2011-06-14,5810945,0.475010261,0.380829002,0.58551942,3.371332665,2.625579625,0.36530922,inf,8.127786346,5.501131846,0.248269154,0.81070995,8.269421762999999,4.841907031,8.580274599,0.11086956521739127,6.345217391304351,95.7304347826087,92.72478260869566,287.3645869216006,4.37,2.56,4.16,0.04716417910447754,6.363731343283584,95.43865671641788,94.46253731343286,368.76709887189475,3.37,1.97,2.91,48.380060921680666,0.029592043840064915,0.03304153823334987,0.26208171310677003,199.9081606573439,-0.09026911782453034,0.013100132559181741,0.10701516038631416,-0.363,-0.509,-0.437,-0.22919937205651492,0.14663951120162932,2
유니드코리아,신규상장,5800.0,2011-06-17,6800000,0.233193555,0.161549528,0.282514743,1.37541364,1.339450802,1.5643455880000001,9.524622479,1.892458335,61.05941215,0.125799581,0.095018416,15.76005083,4.452446706,9.782653462999999,0.2957142857142857,7.883333333333333,98.1109523809524,98.18523809523809,695.6077763538257,7.22,2.04,7.75,0.1399999999999999,8.136212121212122,94.89257575757576,97.12863636363637,881.1882394529899,14.4,4.07,14.36,50.79993607072639,0.013207318550830042,0.03304153823334987,0.15072470224835902,202.49197430394835,-0.07723865877712037,0.013100132559181741,0.08481692882773398,-0.3879310344827586,0.2206896551724138,0.11724137931034483,0.9943661971830986,-0.0847457627118644,2
서연탑메탈,신규상장,6500.0,2011-06-24,11650000,0.130276003,0.103454498,0.213618557,2.453763374,2.3542390909999997,0.39772523200000004,63.13304303,2.6583721430000002,61.42402451,0.549211754,0.969580155,9.270709492,1.9803955869999998,7.760295618,0.19238095238095235,6.626666666666667,98.17857142857143,98.43904761904763,451.9690523408728,8.73,1.86,8.6,0.08318181818181808,6.836666666666669,98.28545454545454,98.4689393939394,667.2607209299644,6.1,1.3,6.03,57.36844796954846,-0.04972552790800175,0.03304153823334987,0.14506066239960025,209.80032445841948,-0.15949476696031928,0.013100132559181741,0.2011391062038732,0.09692307692307692,-0.23384615384615384,-0.18769230769230769,-0.3015427769985975,0.060240963855421686,4
대양전기공업,신규상장,9000.0,2011-07-08,9495300,0.215710608,0.14072680199999998,0.160861038,1.936493779,1.7392229559999999,0.363996627,81.22981789,5.643261357999999,19.83388966,0.014998556000000001,0.054538965999999994,8.58859445,1.381570217,6.326163811,0.10772727272727273,6.63590909090909,96.20454545454548,95.74045454545454,252.10452889207468,5.38,0.86,4.38,0.059393939393939305,7.194848484848489,93.91969696969696,89.72045454545453,413.92784453986354,7.21,1.16,6.32,71.59337252617745,-0.04051456151832462,0.025826629575628653,0.2361600075609007,220.16300021298068,-0.04333354946076209,0.014119193656342616,-0.03742138202264611,-0.10555555555555556,0.2,0.0033333333333333335,0.3416149068322981,-0.1638888888888889,3
옵티시스,신규상장,7600.0,2011-07-12,5636000,0.48402283100000004,0.249254535,0.235092154,4.476376115,3.655087233,0.47221167299999994,17.81356291,5.645366977999999,6.370198472,0.48722852899999997,1.514033357,12.53977817,2.948003462,9.177970367999999,0.15749999999999995,8.194166666666668,98.56333333333332,98.67250000000001,462.20434846943294,8.74,2.06,6.41,0.07388059701492523,7.261791044776118,96.80940298507461,93.51402985074628,669.53887212143,8.63,2.03,6.31,75.40717975315756,-0.059975840547614186,0.025826629575628653,0.24949953925836485,223.62076433324197,-0.013708741959295582,0.014119193656342616,-0.04879704095829516,-0.20394736842105263,-0.21447368421052632,-0.1881578947368421,-0.013223140495867768,0.03350083752093802,2
나이벡,신규상장,10000.0,2011-07-13,2935996,0.641646113,0.093103684,0.039916988,1.108915288,0.7441279890000001,2.651483074,1.146195156,6.3892654470000005,6.12151605,0.005747886,0.093141536,207.8757841,8.297775227,26.88349849,0.2760869565217391,11.01695652173913,95.39347826086957,98.25391304347825,725.4708870293867,100.36,4.01,24.33,0.26761194029850743,10.731641791044773,96.33925373134326,98.36567164179104,2001.993283135155,108.79,4.34,28.9,76.18111455506418,-0.07963197332208369,0.025826629575628653,0.20865638645646328,224.322047173177,-0.0012443319624590846,0.014119193656342616,-0.029120189254567753,-0.298,-0.239,-0.237,0.08404558404558404,0.002628120893561104,2
상아프론테크,신규상장,6000.0,2011-07-21,12289470,0.175943125,0.079481796,0.10188384199999999,1.823806175,1.297120577,0.686994931,12.29056606,5.264870213,9.935512553999999,0.5250811870000001,0.509094507,14.69908925,1.497599685,5.5605622089999995,0.08863636363636367,8.590909090909092,97.62909090909092,98.70954545454546,249.31474218032042,8.57,0.87,5.0,0.039253731343283485,8.30910447761194,97.04970149253734,98.28074626865674,327.82565069739906,10.21,1.04,5.78,85.04870774414796,-0.07480925251142477,0.025826629575628653,0.11772857205043748,236.85780133661137,0.01384177815232287,0.014119193656342616,0.004234986994921827,-0.2683333333333333,-0.12833333333333333,-0.19333333333333333,0.19134396355353075,-0.0745697896749522,2
시티랩스,신규상장,7100.0,2011-07-29,5100040,0.224588345,0.118143728,0.357915745,1.300255691,1.224390938,0.631731715,21.38685931,10.02951205,106.3313056,0.731212613,16.45469429,8.306092119,2.9728811489999996,5.5674766920000005,0.14681818181818176,9.581363636363637,96.96136363636364,96.57181818181817,393.6381145784189,4.97,1.82,4.84,0.06909090909090898,7.741969696969697,97.17757575757574,95.02545454545454,567.5663555020245,4.89,1.79,4.76,85.6157153269734,-0.012412964190981451,0.025826629575628653,0.1639052949027068,247.1052217265146,0.015146812340927419,0.014119193656342616,0.04524847383310486,-0.19014084507042253,-0.20422535211267606,-0.5859154929577465,-0.017391304347826087,-0.479646017699115,3
제닉,신규상장,22000.0,2011-08-03,3922909,0.638857647,0.149482058,0.577150438,1.3619208,1.037706284,0.920424707,29.3689865,11.74179511,20.54729591,1.34045754,3.089894961,9.687414958,5.591095786,6.2117236039999995,0.12956521739130433,10.796521739130435,79.80173913043477,77.20695652173913,284.05819117388995,11.48,7.01,13.75,0.06417910447761187,8.276268656716416,73.36850746268655,72.17671641791043,378.5405148963237,13.56,8.28,16.25,87.08204394958688,0.004502635182802871,0.0267060885661872,0.183195530726257,250.44242804342406,-0.013266730034178012,0.013497202399528497,0.029229540075674208,0.7931818181818182,1.1181818181818182,0.6681818181818182,0.18124207858048164,-0.21244635193133046,5
아이씨디,신규상장,34000.0,2011-08-05,7721832,0.330414892,0.22740299,0.286062727,2.6563932869999998,1.944582684,0.6012210139999999,37.6589442,3.82736202,4.917182942,3.035577289,6.599060078,10.23097142,2.9266995889999996,7.564189589,0.08681818181818185,8.944545454545455,84.35181818181819,81.37954545454544,188.8767227784666,128.86,33.0,87.5,0.06212121212121209,7.884545454545453,79.36969696969697,79.88893939393941,417.7093815676931,13.75,4.89,11.7,87.16529055136286,0.033370411568409294,0.0267060885661872,0.16215245606096518,250.91666166720023,0.04656245446787254,0.013497202399528497,-0.03515455256525392,0.9117647058823529,0.6647058823529411,0.6676470588235294,-0.12923076923076923,0.0017667844522968198,5
제이씨케미칼,신규상장,7200.0,2011-08-08,13340000,0.152018452,0.114550112,0.471934289,1.130274009,0.865088053,1.618397589,18.51192989,6.843498296,10.26676998,0.787786063,1.336063059,9.818014884,4.633457871,8.104509622,0.08083333333333337,9.493333333333334,90.09625,97.51291666666664,225.0730946532276,6.42,3.03,7.3,0.044029850746268584,7.926268656716417,93.87,94.16910447761192,342.02059479875066,6.49,3.06,7.37,85.45631866317372,0.038351411791752804,0.0267060885661872,0.22836395643085047,250.51094331732807,0.0669261519040606,0.013497202399528497,0.058323949442754756,-0.20833333333333334,-0.2,-0.2222222222222222,0.010526315789473684,-0.027777777777777776,2
화진,신규상장,4300.0,2011-08-10,12100000,0.23269613600000003,0.118934876,0.236297055,1.023682075,0.7968270359999999,0.985799738,5.425935364,7.338363432,16.11556299,-0.014056176,1.005367957,10.47105457,2.47427936,7.407532905,0.11782608695652164,9.304782608695652,97.99739130434783,97.81652173913044,337.28358557007635,1.72,0.41,7.86,0.04925373134328345,7.2644776119403005,97.41970149253729,96.785223880597,446.1615253463284,1.52,0.36,7.08,82.57355379232989,0.03040484486477511,0.0267060885661872,0.21819557294886996,250.3190447537886,0.03786044931413765,0.013497202399528497,0.08622336361320995,-0.10930232558139535,-0.21511627906976744,0.030232558139534883,-0.11879895561357702,0.3125925925925926,3
원익피앤이,신규상장,8000.0,2011-09-27,6176000,0.267218471,0.107834156,0.25100363600000003,1.326265233,0.7356155190000001,1.139398261,22.04109464,6.48560177,4.020174711,0.7336124190000001,0.681136772,12.41211498,3.1154859860000004,10.55092995,0.08869565217391306,9.610434782608694,93.26565217391305,96.32913043478264,198.08972793307026,9.85,2.52,11.31,0.049393939393939316,7.249545454545456,93.4981818181818,96.13575757575758,308.67858792329076,12.06,3.09,13.96,91.57867934237136,-0.026691891669579918,0.03116517057305271,0.38280033450602685,268.68167621744726,-0.010864316755190798,0.013740891967770917,-0.10083105770083894,-0.03125,0.18625,0.03125,0.22451612903225807,-0.13066385669125394,3
대한과학,신규상장,3000.0,2011-10-11,5525130,0.287256607,0.10993228699999999,0.24097020000000002,1.586923145,0.7785388209999999,1.4368873659999999,28.12631531,8.478939249,4.326487131,0.17455251300000002,0.036214642000000005,6.3004101729999995,1.518211098,4.666575948,0.2870833333333333,11.387916666666667,98.19333333333333,98.92208333333333,768.4095811880328,9.47,2.28,11.21,0.1532835820895521,8.712238805970154,98.50462686567163,98.58119402985076,1127.039820976948,16.36,2.43,13.06,101.90370621867363,-0.052053140096618385,0.03618036421716499,0.2934628187090354,277.1972949377961,0.036994080947048584,0.008006218591573478,-0.11838099393559078,1.01,1.5,1.2266666666666666,0.24378109452736318,-0.10933333333333334,5
로보스타,신규상장,5800.0,2011-10-17,7800000,0.185334925,0.083197418,0.421210938,1.279384513,0.7371254890000001,1.834189417,9.486396649,6.223574651,6.296227976,1.126917995,3.496319854,6.5200059260000005,2.74629781,5.460387905,0.21500000000000008,9.335833333333333,98.39541666666666,98.95333333333332,593.8114867727523,6.38,2.69,7.48,0.12134328358208954,7.177462686567164,98.33611940298508,98.3373134328358,942.0158027845664,9.49,2.26,10.11,99.81975588687499,-0.08192860927412234,0.03618036421716499,0.3262378886885985,270.89141632765757,0.025743277924744384,0.008006218591573478,-0.05008751920064096,0.1793103448275862,0.49137931034482757,0.3758620689655172,0.2646198830409357,-0.07745664739884393,4
케이맥,신규상장,14500.0,2011-10-25,6188500,0.479504814,0.24902390800000002,0.286956724,1.630999425,1.410357551,0.736857315,11.06694748,1.808150844,10.81919759,0.621771971,4.262861677,15.34493735,4.403332947,11.21545604,0.12416666666666666,9.023749999999998,94.75125000000001,94.95749999999998,330.4649061765579,16.63,4.77,16.41,0.06686567164179098,6.693731343283581,94.50298507462684,95.03701492537316,483.37511069197154,15.12,2.68,13.7,92.46863858212123,-0.15089567565511738,0.03618036421716499,0.4243220262824988,262.02288597301384,0.06656240225211138,0.008006218591573478,0.06960169332701276,0.3448275862068966,0.296551724137931,-0.11379310344827587,-0.035897435897435895,-0.31648936170212766,5
원익테라세미콘,신규상장,13500.0,2011-11-01,8045902,0.299868824,0.152090032,0.362967563,1.3641420930000001,1.120441788,0.983243245,15.38813865,4.8041825010000005,15.29062468,3.212473625,47.6692463,18.548648,6.73255756,13.19401336,0.1160869565217391,8.40739130434783,82.80869565217391,84.19304347826086,258.2128518043966,31.06,11.27,25.97,0.06552238805970145,6.108358208955225,80.69238805970151,80.10910447761195,421.0946204292229,24.81,6.17,18.72,85.72338307745012,-0.1483389522330391,0.03603410997853929,0.2427034515673576,254.31965223032444,0.04617895351882823,0.002145843680509468,0.0649803122298934,0.9407407407407408,1.2740740740740741,1.1037037037037036,0.1717557251908397,-0.0749185667752443,5
씨엔플러스,신규상장,11500.0,2011-11-02,4150001,0.204739847,0.116037605,0.292903226,1.374513123,1.140458765,1.041762273,24.71311105,5.199033308,20.23921768,0.445066394,-0.049049774000000004,10.19380975,2.985799765,5.835483932000001,0.15086956521739125,8.81086956521739,97.36347826086956,97.45782608695652,434.6667457136849,6.24,1.84,6.32,0.06716417910447749,6.775373134328355,95.04328358208951,95.52567164179108,549.3361295506095,5.89,1.5,5.3,85.78961111277438,-0.1417555780352336,0.03603410997853929,0.2825331454294197,254.44606828327525,0.047659181666767116,0.002145843680509468,0.0671979963705441,-0.14,-0.05217391304347826,-0.20347826086956522,0.10212335692618807,-0.1596330275229358,3
에스엠코어,신규상장,8500.0,2011-11-08,6643000,0.148041919,0.09796339800000001,0.21202461,1.741589104,1.712908923,0.8684809720000001,70.49209481,2.3147020169999997,121.13287920000002,0.688060572,0.41881435100000003,11.73662714,2.488453791,8.677837152,0.12434782608695649,7.43695652173913,83.6186956521739,79.92913043478259,282.01681123378324,21.09,4.47,18.89,0.05462686567164169,5.177761194029849,78.46776119402982,76.12686567164178,364.465382515555,16.38,3.06,11.45,87.72458995264594,-0.1624122466743619,0.03603410997853929,0.28784191166302514,256.1241422464311,0.0241816573282219,0.002145843680509468,0.03206186506770923,1.1941176470588235,1.0941176470588236,0.6352941176470588,-0.045576407506702415,-0.21910112359550563,5
씨큐브,신규상장,5750.0,2011-11-08,5500000,0.422891739,0.18024475399999998,0.120275972,1.8840575290000001,1.0161987259999998,0.910244249,4.77621848,4.363754145,2.688222445,0.399934277,0.795142762,13.50996897,1.6249246430000002,6.448643349,0.1160869565217391,8.028695652173912,97.27434782608695,96.31826086956521,349.7490821318378,8.65,1.04,7.55,0.051641791044776,5.716716417910448,97.74611940298509,97.62940298507465,452.3031233537431,8.35,0.88,6.38,87.72458995264594,-0.1624122466743619,0.03603410997853929,0.28784191166302514,256.1241422464311,0.0241816573282219,0.002145843680509468,0.03206186506770923,-0.2252173913043478,-0.2643478260869565,-0.24347826086956523,-0.050505050505050504,0.028368794326241134,2
테크윙,신규상장,23000.0,2011-11-10,4771040,0.280125251,0.148746762,0.523171213,1.1732668290000001,0.6786050140000001,1.810075638,8.197642116,3.2969876119999997,3.518861447,2.5599429959999997,40.65474942,7.846899887999999,4.105272133,8.49987021,0.09545454545454546,7.399090909090909,91.78772727272725,95.46636363636362,211.786654803656,8.67,4.68,13.43,0.05611940298507458,5.561343283582088,90.21895522388057,93.69492537313431,388.2795993933289,8.91,2.52,7.89,87.40592513317314,-0.14076135309595464,0.03603410997853929,0.31395429028565125,255.9465775640333,0.04150906225374298,0.002145843680509468,0.06520505360895375,0.23478260869565218,-0.6452173913043479,-0.6956521739130435,-0.7126760563380282,-0.14215686274509803,5
에이티세미콘,신규상장,2400.0,2011-11-11,46330294,0.30654220600000004,0.215528618,0.236938917,0.241180888,0.241180888,1.858102723,2.539984919,10.82043016,,0.18544852,0.677048984,7.984935172999999,1.891941892,2.160285464,0.11714285714285716,8.207142857142857,94.82333333333332,95.70142857142858,263.5468426299219,33.58,1.71,4.52,0.08318181818181815,6.964848484848487,92.08636363636364,93.42924242424243,545.8795480392317,11.82,1.49,4.24,87.20904871093938,-0.12401488407594687,0.03603410997853929,0.3261118450022017,255.6149902306624,0.04150906225374298,0.002145843680509468,0.06520505360895375,0.17916666666666667,0.25,0.23333333333333334,0.06007067137809187,-0.013333333333333334,4
에디슨EV,신규상장,9500.0,2011-11-18,3600000,0.630846326,0.451834215,0.26400095100000004,5.597346344,4.514539738,0.23584797899999999,2794.695954,5.018691751,3.630895553,2.220719515,5.966012976,8.736768075,2.3065150819999998,6.830053161,0.12333333333333324,7.166666666666665,96.71333333333332,97.03761904761905,308.8104823020779,4.79,1.31,3.32,0.04984848484848472,5.184545454545454,94.79939393939391,94.71287878787884,400.8434437044335,5.82,1.08,3.35,90.23488274231927,-0.059712524069787776,0.03603410997853929,0.3734793269981864,254.63549955539045,0.07047445400134766,0.002145843680509468,0.09515117974478773,-0.22631578947368422,-0.13473684210526315,-0.37684210526315787,0.11836734693877551,-0.2798053527980535,2
와이지엔터테인먼트,신규상장,34000.0,2011-11-23,4986157,0.46251895299999995,0.231055927,0.479988081,1.7689595130000002,1.62354711,0.637329369,inf,6.409517482,25.23865588,0.254375876,0.399700605,17.3551427,8.330261645,14.0448143,0.07478260869565219,8.443478260869565,87.02260869565217,82.35565217391307,177.27884840382427,29.36,14.11,30.78,0.04671641791044772,6.4623880597014915,79.71432835820893,80.37402985074625,317.70344466955316,35.79,7.56,25.3,92.49910047487387,-0.05934555690214621,0.03603410997853929,0.4376798745140831,253.79125764804039,0.07717573055179548,0.002145843680509468,0.11668650662434142,1.2558823529411764,0.7,0.18088235294117647,-0.24641460234680573,-0.305363321799308,5
이엠넷,신규상장,6400.0,2011-11-25,5500000,0.9999999559999999,0.25694995800000003,0.28572329,1.704058136,1.704058136,1.167003995,48.82342483,2.107597449,,0.10877951599999999,0.123975791,8.609093355,2.459818481,5.760874735,0.06809523809523813,7.809047619047618,88.9747619047619,97.21904761904763,163.2025315909091,6.41,1.83,5.71,0.029696969696969715,5.625909090909089,92.57621212121211,97.63075757575757,228.7469016727653,6.54,1.38,3.02,92.46057033611636,-0.030672070512315998,0.03603410997853929,0.30735644523578853,252.92979661196276,0.08316744963770996,0.002145843680509468,0.09158344906641977,0.0234375,0.078125,0.29375,0.05343511450381679,0.2,4
신진에스엠,신규상장,15000.0,2011-11-28,4500000,0.265304688,0.19471780100000002,0.21449472100000003,3.413803259,1.93753437,0.345044443,21.30585437,5.898472619,3.943801217,0.8121878459999999,1.102846784,10.92701386,2.343786784,7.494247343,0.07086956521739132,9.893478260869564,88.98652173913042,89.44739130434782,158.25971727768882,10.37,2.22,9.55,0.03283582089552236,7.326716417910448,90.00597014925373,80.92417910447762,184.3570477862882,14.33,2.62,9.96,91.54940589683551,-0.0060175054704595735,0.03603410997853929,0.34724372973330686,251.0831440260462,0.09113121440975727,0.002145843680509468,0.1082453890916264,0.27666666666666667,0.9,0.45666666666666667,0.48825065274151436,-0.23333333333333334,5
에스에프씨,신규상장,14000.0,2011-11-30,6432621,0.233118706,0.167579075,0.444056337,2.058815456,1.3389614429999999,0.899541264,28.54694895,21.46009438,10.26448184,0.528210529,1.451870866,10.28634743,4.56771776,5.787201854,0.05304347826086958,6.283478260869565,86.4404347826087,90.65434782608695,136.2434679099922,4.27,1.89,3.37,0.025454545454545466,5.871212121212123,87.3707575757576,89.99166666666663,168.95754147877804,9.69,1.76,8.57,91.64099945847599,-0.01565039426954797,0.029538012723182357,0.35036249427902444,248.69162777372628,0.08420968451357501,0.005527873096642416,0.14278992368164342,-0.43857142857142856,-0.060714285714285714,-0.1,0.6730279898218829,-0.04182509505703422,1
비덴트,신규상장,12000.0,2011-12-01,5250000,0.484132219,0.292709927,0.226118344,2.844475115,1.301481656,0.29601003800000003,36.07401191,6.754914141,2.349984355,0.388299764,0.29201289,11.23439823,2.540303528,8.161845443999999,0.042727272727272746,6.259090909090909,88.82954545454547,80.49727272727272,105.40850764795609,6.07,1.37,5.55,0.017727272727272737,4.957424242424242,88.22818181818184,84.0848484848485,132.94861181327641,6.97,1.57,6.37,93.68403661737197,-0.020140105078809114,0.03734456234825451,0.382951199628085,248.2689176044994,0.08420968451357501,0.0036382838776830707,0.14278992368164342,-0.325,-0.225,-0.6533333333333333,0.14814814814814814,-0.5526881720430108,2
