종목명,상장유형,공모가(원),상장일,상장주식수,IPO시가총액,매출총이익률,영업이익률,ROE(지배),매출액증가율(YoY),영업이익증가율(YoY),매출액증가율(YoY)-before,영업이익증가율(YoY)-before,유동비율,당좌비율,부채비율,이자보상배율,매출채권회전율,재고자산회전율,매출액,세전계속사업이익,당기순이익(지배),자본총계(지배),EBITDA2,순부채,IPO_PER,IPO_PBR,IPO_EV/EBIDTA,IPO_PSR,1개월 시가총액회전율,3개월 시가총액회전율,1개월 평균 거래량회전율,3개월 평균 거래량회전율,1개월 평균 일중변동률,3개월 평균 일중변동률,1개월 평균 개인 매도수량 비중(일간),3개월 평균 개인 매도수량 비중(일간),1개월 평균 개인 매수수량 비중(일간),3개월 평균 개인 매수수량 비중(일간),1개월 평균 기관 매수수량 비중(일간),3개월 평균 기관 매수수량 비중(일간),1개월 평균 기관 매도수량 비중(일간),3개월 평균 기관 매도수량 비중(일간),시장수익률,1개월 시장 회전율,3개월 시장 회전율,M2 증감률 ,MMF 증감률 ,고객예탁금 증감률 ,국고1년시장금리%p,국고3년시장금리%p,국고5년시장금리%p
신진에스엠,신규상장,15000,2011-11-28,4500000,67500000000,26.53,19.47,24.1,81.22,110.29,-12.31,-31.45,341.38,193.75,34.5,21.31,5.41,4.81,37817662.0,7658043.0,6177351.0,28799548.0,9006882.0,-198506.0,10.92701386,2.343786784,7.494247343,1.7848803030000002,158.25971727768882,180.20421861065046,0.07086956521739132,0.033749999999999974,9.893478260869564,7.308593749999999,88.98652173913042,89.859375,89.44739130434782,81.4496875,7.868695652173913,14.10921875,2.7695652173913046,3.9114062499999993,-0.006017505,68.14481855243504,175.19651046528176,0.03603411,-0.131343801,0.34724373,0.67,0.24,-0.36
에스에프씨,신규상장,14000,2011-11-30,6432621,90056694000,23.31,16.76,57.02,52.82,145.19,44.98,33.33,205.88,133.9,89.95,28.55,23.43,9.58,88933657.0,10933889.0,8754973.0,19715906.0,15561461.0,621949.0,10.28634743,4.56771776,5.787201854,1.012627806,135.0578926855256,165.4219957571304,0.05500000000000002,0.0261904761904762,6.426818181818181,5.889682539682542,88.28727272727274,87.65460317460317,90.38954545454544,89.85444444444441,7.259090909090909,7.830634920634919,3.164545454545454,7.100476190476187,-0.015650393999999998,65.94043983157304,172.79778330619,0.029538013,-0.10219201300000001,0.35036249399999997,0.72,0.35,-0.21
비덴트,신규상장,12000,2011-12-01,5250000,63000000000,48.41,29.27,25.68,38.83,29.2,18.75,39.61,284.45,130.15,29.6,36.07,6.69,3.29,24009910.0,7106882.0,5607777.0,24800186.0,7718871.0,232106.0,11.23439823,2.540303528,8.161845443999999,2.623916541,104.49062128054021,131.5056013133187,0.0442857142857143,0.018709677419354847,6.391904761904762,5.014354838709677,88.81285714285715,88.28887096774193,81.3742857142857,84.77354838709678,17.206666666666667,12.92193548387097,5.243809523809524,6.503064516129031,-0.020140105,63.389189376913514,170.2447876649897,0.037344562000000005,-0.12017259,0.3829512,0.69,0.27,-0.28
키네마스터,신규상장,6000,2011-12-02,6625551,39753306000,75.75,44.2,57.36,50.09,53.86,,,675.27,675.27,21.24,1910.91,3.66,,12486318.0,5656709.0,4715450.0,10686453.0,5686167.0,-8805057.0,8.430437392,3.7199720060000003,6.989682319,3.183749285,230.33862082141988,367.8719180334774,0.09714285714285713,0.0562903225806451,8.738095238095237,7.676129032258065,92.49095238095238,93.80322580645162,93.81095238095239,94.35467741935483,0.03238095238095238,0.8204838709677418,5.780476190476189,2.175322580645161,-0.024607661,62.43884243040056,168.64844955421128,0.037344562000000005,-0.12999356,0.375709756,0.69,0.29,-0.31
파인넥스,신규상장,65000,2011-12-05,5995369,389698985000,64.68,59.95,132.19,523.05,3427.38,29.6,-31.95,177.83,131.62,70.28,21.22,33.78,12.92,75573223.0,42692079.0,40438071.0,51978933.0,48774155.0,2612839.0,9.636933102,7.497248645,7.989920027,5.156574902,78.70385452177145,168.98607784723347,0.03086956521739132,0.02612903225806453,6.567391304347828,6.073387096774193,82.2004347826087,77.74403225806451,88.4486956521739,83.33161290322583,6.0782608695652165,10.139516129032259,3.8356521739130427,6.342741935483871,0.001334316,69.70573679580639,167.59478214030534,0.037344562000000005,-0.122730905,0.382707251,0.67,0.31,-0.32
씨유메디칼,신규상장,12000,2011-12-15,4780806,57369672000,59.55,31.16,29.6,32.43,118.97,28.13,159.39,716.26,491.74,31.38,36.08,2.83,4.02,17350796.0,5226419.0,4977439.0,19652187.0,6257674.0,910128.0,11.52594175,2.919251277,9.168036258999999,3.30645764,336.68401457441576,462.31474555214464,0.17523809523809522,0.081774193548387,8.536666666666665,5.498064516129034,82.96523809523809,85.56903225806451,89.31619047619046,88.2408064516129,8.117619047619048,7.329354838709677,7.903809523809524,8.547419354838713,-0.012356953,60.74248897485654,159.07463908325104,0.037344562000000005,-0.135237423,0.283337217,0.44,-0.07,-0.63
서암기계공업,신규상장,3800,2011-12-19,12600000,47880000000,20.78,10.69,12.53,82.87,272.38,-53.57,-87.71,273.44,216.01,37.44,34.11,5.73,8.33,32172933.0,3923331.0,3322986.0,28066055.0,5678885.0,-9783939.0,14.40872757,1.705975421,8.429509677,1.488207494,98.21143055595394,141.8462143071918,0.039565217391304364,0.0220967741935484,5.491304347826088,4.321774193548388,90.51260869565218,92.66241935483873,95.86913043478262,95.15129032258066,1.4926086956521738,1.47,3.384347826086956,2.933225806451613,-0.014978267,63.36694400354435,156.1686657819446,0.037344562000000005,-0.14250390599999999,0.318225345,0.44,0.0,-0.64
시큐브,신규상장,4900,2011-12-21,6200000,30380000000,50.4,23.11,33.47,43.12,10.97,52.09,272.11,369.28,368.67,46.03,66.11,2.41,646.62,13075657.0,3161861.0,3083040.0,10754031.0,3269983.0,-3729938.0,9.853910426,2.824987207,9.289427518,2.323401417,337.0867906904882,504.61046603074647,0.14136363636363633,0.07548387096774184,8.484545454545454,6.124032258064518,97.59772727272728,97.99693548387097,97.82227272727276,98.36935483870964,0.2522727272727272,0.22161290322580643,0.7604545454545455,0.35032258064516125,-0.016401208,59.13320553869291,153.49483909434082,0.037344562000000005,-0.128817464,0.255172458,0.51,0.13,-0.55
나이스디앤비,신규상장,1700,2011-12-22,15400000,26180000000,100.0,14.32,19.25,13.85,5.44,32.07,74.27,312.29,312.29,37.85,,15.92,,16298746.0,2455638.54,1874821.71,10279744.0,2500624.87,-3050850.0,13.96399447,2.5467560280000003,10.46816316,1.606258543,256.6016661698957,441.0170933866068,0.11047619047619045,0.06354838709677411,7.0200000000000005,5.714354838709676,97.34666666666668,98.4583870967742,99.09238095238095,98.88516129032256,0.0009523809523809524,0.0003225806451612903,1.1842857142857142,0.40112903225806446,0.001346508,55.879992874517505,152.28349902009987,0.037344562000000005,-0.109635206,0.19827360000000002,0.55,0.2,-0.48
디엔에이링크,신규상장,7700,2011-12-26,4115930,31692661000,37.5,14.89,19.11,8.32,47.63,5.74,19.87,120.53,93.77,78.93,7.99,3.44,6.65,6336069.87,860055.75,861657.93,5093711.98,1473798.35,1520129.37,36.781024,6.221918539,21.50510016,5.001943105,218.37681999577256,365.43652139068007,0.10761904761904761,0.05919354838709672,8.722380952380952,6.717903225806454,92.84619047619049,93.36000000000004,92.73857142857143,94.58903225806452,5.002380952380953,3.2179032258064515,3.203809523809524,3.152580645161291,-0.04018974,54.63332048853784,150.50417164909263,0.037344562000000005,-0.119526914,0.211108515,0.56,0.13,-0.48
원익머트리얼즈,신규상장,27000,2011-12-28,5800000,156600000000,36.04,22.61,26.52,12.02,25.33,26.07,21.89,165.67,109.58,45.74,29.76,12.73,7.77,66599985.0,14374476.0,11396269.0,49178271.0,18077927.0,-4180534.0,13.74133938,3.184333178,8.662266391000001,2.351351881,68.09104722099812,91.7606548847397,0.0325,0.015000000000000005,5.939,5.318387096774195,74.98100000000001,63.26838709677418,65.7695,54.36032258064516,32.0075,40.920161290322575,21.353499999999997,29.089354838709674,-0.017355288,51.46157209219664,149.06545308020893,0.037344562000000005,-0.063737614,0.18848116,0.54,0.07,-0.54
메지온,신규상장,24000,2012-01-20,8068000,193632000000,100.0,71.85,99.41,32.19,35.01,,,469.97,469.97,26.96,,82.64,,24379124.0,19346971.0,16438043.0,24823771.0,17569978.0,-20132673.0,11.77950441,7.800265317999999,11.01947124,7.942533127999999,94.60629690256091,152.60987259543316,0.041500000000000016,0.019838709677419367,5.497000000000002,4.57370967741936,89.97350000000002,85.32725806451614,95.9715,87.8538709677419,1.607,10.254354838709679,6.0565000000000015,10.664838709677422,-0.08202714900000001,53.112284406174105,136.73651825576871,0.041847808,-0.147816122,0.18559710199999999,0.19,-0.43,-0.82
남화토건,신규상장,3000,2012-01-31,11740000,35220000000,13.16,2.81,5.07,-8.83,-70.54,-5.17,138.19,285.83,285.83,22.39,,37.61,24030.57,49863428.0,4423014.0,4137891.0,83472685.0,1557474.0,-27681836.0,8.51158235,0.421934433,22.59576607,0.7063292959999999,176.9602287113061,206.5115261228871,0.08227272727272729,0.03476190476190471,7.182727272727272,5.184285714285713,96.73772727272727,94.80190476190478,94.10681818181816,90.04222222222224,3.9240909090909097,8.047460317460319,1.4654545454545451,3.2017460317460325,-0.040661322,58.08341366854754,137.12522444665575,0.047808558,-0.181466057,0.071771218,0.07,-0.62,-0.95
뉴로스,신규상장,8500,2012-02-15,4191242,35625557000,54.93,20.35,38.52,32.53,66.7,38.08,97.87,165.48,147.11,100.88,7.1,1.97,11.77,30213304.0,5820608.0,6531672.0,20391292.0,7135029.0,5975582.0,5.454278323,1.747096604,4.993887563,1.179134761,160.24325504277584,246.36393805628637,0.07380952380952384,0.03709677419354833,8.255714285714287,6.698064516129032,88.78428571428572,90.90338709677418,96.94333333333336,96.30290322580649,1.6233333333333329,0.651774193548387,8.505238095238095,6.105,0.004319613,47.470424982069716,123.16018074517623,0.047808558,0.041696285,0.269223844,0.01,-0.58,-0.96
사람인에이치알,신규상장,5000,2012-02-21,8800000,44000000000,40.74,8.14,36.71,53.28,255.48,,,143.21,143.21,150.48,25.03,16.04,,31362632.0,2607630.0,2029765.0,6898243.0,3365178.0,-5097996.0,21.677386300000002,6.378435784,13.07357352,1.4029434769999998,380.95671415528113,798.1926507163744,0.18428571428571427,0.12741935483870967,12.594285714285713,9.928870967741936,95.11380952380952,96.78225806451614,97.41333333333333,97.41209677419354,0.702857142857143,0.7958064516129033,2.016666666666667,1.2246774193548386,-0.016173956,44.22938460718377,117.93715783529666,0.047808558,0.037364729,0.299847961,-0.01,-0.56,-0.88
빛샘전자,신규상장,4400,2012-03-21,5000000,22000000000,29.77,13.93,18.82,13.06,17.3,8.47,34.55,531.46,442.82,16.05,19540.32,4.87,13.4,29170544.0,4471875.0,4147383.0,23904511.0,4676274.0,-8768093.0,5.304549881,0.920328385,4.70272527,0.754185455,525.0327910810486,843.6139906540853,0.20909090909090908,0.10412698412698407,8.706363636363635,7.286984126984128,93.35954545454547,94.64174603174608,98.40181818181819,97.32142857142857,0.5181818181818182,0.38571428571428573,5.003636363636364,2.24984126984127,0.072118137,41.40696791676877,110.06128148184662,0.049372115,0.146365465,0.314310878,0.01,-0.24,-0.54
비아트론,신규상장,15900,2012-05-04,9931870,157916733000,38.03,22.53,59.19,117.67,42.54,244.77,397.12,369.54,367.21,31.87,57.12,5.78,135.3,47131698.0,10749002.0,10220313.0,23817047.0,11212173.0,-5770434.0,15.45126191,6.63040775,14.08388566,3.350541986,189.74080944341267,315.9436431181956,0.08000000000000003,0.04187499999999994,6.993809523809524,5.656562499999997,93.31904761904761,92.81171874999998,93.73380952380954,95.32750000000001,1.591904761904762,2.01421875,2.395714285714286,2.3760937500000003,-0.014808141,33.02284317339973,103.56567245622841,0.052457860999999995,0.11257975699999999,0.061558539,-0.01,-0.23,-0.38
피엔티,신규상장,17000,2012-07-06,3209547,54562299000,19.98,14.6,41.79,61.35,81.1,30.39,73.61,145.95,70.03,123.02,18.64,5.04,4.34,76392858.0,10853860.0,8902846.0,24067785.0,11622446.0,10129840.0,6.1286356070000005,2.267026193,4.695434063,0.714232985,172.8621947746516,287.994735375197,0.07090909090909094,0.04460317460317459,6.376363636363635,5.370952380952377,84.43272727272728,86.51238095238094,92.55090909090909,88.83126984126982,4.689545454545454,7.865714285714283,12.528181818181821,10.0515873015873,-0.073558648,34.63469288730964,123.56540335609232,0.051270377,0.35746195399999997,0.037495903,-0.29,-0.51,-0.65
디지탈옵틱,신규상장,11500,2012-07-13,5393177,62021535500,19.45,14.54,,,,127.19,576.49,117.75,103.11,164.34,12.81,,,58378017.0,6826746.0,5546860.0,19913167.0,10865357.0,4999292.0,11.18137748,3.114599275,5.708651338999999,1.062412509,547.385077225861,849.6476395876473,0.24136363636363634,0.13047619047619044,9.724545454545455,6.665396825396828,90.9031818181818,91.92349206349206,95.81500000000001,95.26444444444441,1.9877272727272726,2.1911111111111103,2.2427272727272727,1.7222222222222223,-0.04850799,32.27987306943707,126.73470334615855,0.051270377,0.33993497200000006,-0.028972678999999998,-0.26,-0.4,-0.51
네이블,신규상장,9000,2012-07-19,4326601,38939409000,50.43,18.58,35.96,14.15,130.74,37.17,114.35,269.11,265.52,55.64,29.38,3.07,138.43,20770504.0,4112840.0,3690235.0,12185738.0,4250801.0,-5098512.0,10.55201335,3.195490417,9.159287976,1.874745504,422.4076360134853,709.1742444155185,0.18761904761904757,0.11562499999999996,9.032380952380954,7.78625,95.77952380952381,94.14765625,97.40285714285713,94.67140624999996,1.5657142857142858,2.8595312500000007,2.5790476190476195,3.5228125,-0.087934716,30.436536327382914,132.6312754968179,0.051270377,0.302246074,0.035319705,-0.26,-0.42,-0.48
엠씨넥스,신규상장,15000,2012-07-25,5749271,86239065000,14.08,7.48,32.67,48.39,77.03,48.61,56.03,113.31,83.16,233.32,3.51,5.12,9.34,215298745.0,13271845.0,11583225.0,41582993.0,20394250.0,39457281.0,7.445168767999999,2.073902304,4.230531757,0.400555354,212.314650150482,498.72972369228467,0.0922727272727273,0.07718749999999998,5.522272727272727,5.8735937499999995,91.29545454545455,90.41609375,96.35681818181818,93.19218749999999,0.6309090909090909,3.671718749999998,4.673181818181818,5.960156249999999,-0.08578977199999999,33.79321827331962,133.21677898486664,0.051270377,0.32176415,0.06355774,-0.34,-0.53,-0.59
우양에이치씨,신규상장,5500,2012-07-26,12090183,66496006500,16.79,9.28,11.19,31.94,4.2,-5.0,-16.72,91.5,85.83,361.43,1.56,3.07,19.67,167839728.6,10447699.21,7089654.86,50534033.08,21129328.38,95249317.69,9.379300941,1.315865813,3.151603052,0.39618752399999996,174.57221866096768,216.15995367719805,0.07761904761904763,0.033593749999999964,7.862857142857143,5.471718750000001,95.0352380952381,93.55609374999997,98.81714285714285,97.33453124999998,0.04238095238095238,0.028749999999999998,3.1957142857142857,3.87140625,-0.09612764800000001,32.105814993411805,133.2969499322678,0.051270377,0.319302842,0.017952422,-0.36,-0.55,-0.61
나노스,신규상장,7000,2012-08-02,7316920,51218440000,19.46,11.81,,,,102.1,77.47,87.15,56.31,424.38,3.77,,,54799308.0,4884876.0,4191460.0,11298789.0,8495379.0,23308977.0,12.21971342,4.533091113,6.031720182999999,0.934654868,463.490254135655,724.9390706051913,0.22904761904761903,0.12312499999999998,7.859047619047617,6.717499999999997,93.7304761904762,88.56578124999999,93.8009523809524,92.01546875,4.223333333333334,5.393593749999999,3.7399999999999998,7.065312500000001,-0.088521726,37.455446456188696,134.78398608081517,0.053669072000000005,0.268009341,-0.024048446,-0.38,-0.57,-0.59
모다,신규상장,7000,2012-09-25,4908000,34356000000,23.89,15.82,66.09,28.61,111.28,356.26,252.1,195.32,79.07,63.3,34.22,16.01,8.53,54010919.0,8249773.0,6526766.0,12658891.0,10114869.0,-1135241.0,5.263862685,2.713981817,3.396471547,0.636093602,518.0401806204135,759.6400924687762,0.23809523809523808,0.11112903225806443,13.233333333333329,9.130322580645158,95.70571428571428,96.45387096774192,98.66666666666667,98.02306451612903,0.006190476190476191,0.12774193548387097,0.5771428571428571,0.6375806451612902,0.114219166,48.1952145374967,115.76184136142031,0.051093096,0.266225595,-0.099310331,-0.54,-0.62,-0.63
코이즈,신규상장,7500,2012-09-27,6156166,46171245000,33.39,21.38,,,,58.17,68.21,109.89,102.2,101.26,8.9,,,27778006.0,5614379.0,5118210.0,16230531.0,7569252.0,8152512.0,9.020975107,2.844715617,6.1009195510000005,1.662151164,129.98580898134097,277.2626320743156,0.06200000000000002,0.04354838709677419,7.333500000000003,6.241290322580648,94.065,90.73000000000002,96.7445,94.54758064516126,0.7885000000000002,2.786612903225807,2.134,3.844354838709678,0.139406105,45.12449873231426,113.79187224143162,0.051093096,0.248325441,-0.00186168,-0.57,-0.65,-0.64
아바텍,신규상장,6300,2012-11-06,16000000,100800000000,26.85,13.17,,,,195.2,363.21,167.91,152.07,27.04,38.33,,,47990116.14,7164632.87,6461154.0,51193918.0,9248155.91,-4183852.35,15.60092826,1.968983894,10.89901783,2.100432508,201.18784613859177,304.1581935269293,0.08434782608695655,0.04714285714285712,10.709999999999997,7.907936507936506,92.97347826086954,87.92285714285714,93.57260869565218,92.57031746031747,4.100869565217391,4.182222222222222,4.072608695652173,8.473809523809523,0.065672235,39.85222641416645,101.60878919154383,0.043981810999999996,0.026416835,-0.078175276,-0.67,-0.68,-0.73
와이엠씨,신규상장,6000,2012-11-15,9731593,58389558000,23.69,14.34,,,,,,251.63,154.96,124.97,11.15,,,42093382.0,5849612.0,5336835.0,12118802.0,7352827.0,3549441.0,10.94085877,4.818096541,7.9415859289999995,1.3871434230000002,399.6686969055567,457.86371242977896,0.17318181818181813,0.07693548387096762,8.743636363636366,5.615000000000003,93.44863636363635,89.93774193548388,93.06227272727271,91.16548387096772,1.4318181818181819,4.152258064516129,1.3904545454545454,3.9050000000000002,0.041311746,36.31388546787488,98.15167465178024,0.043981810999999996,0.092215752,-0.060973965,-0.59,-0.6,-0.7
맥스로텍,신규상장,7000,2012-11-16,5714280,39999960000,21.85,15.58,38.97,54.68,131.3,83.45,157.39,98.93,97.65,229.31,3.32,2.8,104.08,45944636.0,6337337.0,5805431.0,17852695.0,9141160.0,25291427.0,6.890093087,2.240555838,4.378574648,0.8706121859999999,235.35875368676975,409.225526602182,0.09476190476190478,0.058360655737704874,8.32047619047619,6.028032786885246,95.22047619047619,96.95016393442621,97.13523809523811,97.4983606557377,0.1419047619047619,0.28065573770491803,1.8266666666666667,0.8224590163934428,0.065617589,34.49298985945749,96.33529265651956,0.043981810999999996,0.111571697,-0.10705000699999999,-0.55,-0.56,-0.64
디젠스,신규상장,1800,2012-11-22,18250000,32850000000,14.46,5.85,,,,65.57,1057.67,84.78,58.71,286.69,3.37,,,113461332.0,5751268.0,4993168.0,20374857.0,9732349.0,26795210.0,6.578989531,1.612281254,3.37809456,0.289525951,301.9240747968339,366.19804091446025,0.1252380952380952,0.04951612903225795,7.336666666666663,4.834677419354838,96.48428571428572,97.67532258064516,93.99000000000001,96.49564516129033,0.0,0.3408064516129033,0.527142857142857,0.20032258064516126,0.034230457,32.95268645741688,98.56088948769641,0.043981810999999996,0.104600575,-0.052246815999999995,-0.55,-0.55,-0.6
우리로,신규상장,10300,2012-11-27,6742878,69451643400,50.46,33.43,65.24,35.44,159.31,29.02,-25.81,182.94,144.09,83.71,14.88,4.46,14.42,25780758.0,8871836.0,8075125.0,17141093.0,10334812.0,8500138.0,8.600689574,4.051762825,6.720987622999999,2.693933336,254.30141191336463,351.79668111768376,0.11095238095238096,0.05112903225806443,6.73142857142857,4.6967741935483875,93.0957142857143,92.88419354838706,97.4947619047619,96.1983870967742,0.4661904761904762,1.640322580645161,4.37,3.0179032258064513,0.054113231,32.38552179723601,98.9371376588693,0.043981810999999996,0.110936149,-0.035635935,-0.63,-0.63,-0.67
SBI핀테크솔루션즈,신규상장,3600,2012-12-17,21365400,76915440000,48.06,23.59,64.14,8.0,23.48,25.73,63.34,109.24,109.24,560.93,173.2,70.55,,67407794.0,15926171.0,9040214.0,18830308.0,16960794.0,-102913238.0,8.508143723,4.084661812,4.528828471000001,1.141046687,202.4012039206335,256.89462877550966,0.10000000000000002,0.04322033898305076,8.5515,5.667288135593221,94.47549999999998,95.03559322033897,96.744,95.62677966101694,1.7775000000000003,1.55864406779661,3.518500000000001,2.1242372881355935,-0.042788060999999995,31.30484970022321,98.157477598044,0.03942545,0.203821098,-0.088536733,-0.61,-0.56,-0.64
스킨앤스킨,신규상장,10000,2012-12-27,8074763,80747630000,52.47,27.9,,,,,,253.22,194.53,63.1,15.47,,,16839055.0,4155683.0,4273398.0,12716120.0,5074827.0,2264566.0,18.89541531,6.350021076,15.91185169,4.795258998,85.13999199983,125.78974629825967,0.04650000000000002,0.02213114754098362,8.825500000000002,6.439672131147541,95.804,95.18852459016398,97.58349999999999,96.43540983606556,0.293,0.8788524590163934,1.1155000000000002,2.159344262295082,0.004047677,32.88909987949321,103.00162667273194,0.03942545,0.27779395,-0.077086691,-0.58,-0.55,-0.61
포티스,신규상장,3900,2013-01-29,4977833,19413548700,26.64,8.32,37.6,60.43,74.53,52.79,41.44,107.69,76.06,145.02,7.29,8.99,13.14,49498638.0,3569195.0,3433134.0,11005818.0,4945105.0,7614165.0,5.654759966,1.7639351019999998,3.927350959,0.392203695,381.48429561947046,492.777886441095,0.15727272727272723,0.06825396825396814,7.192272727272728,4.935873015873015,96.32681818181818,97.26904761904765,98.12363636363634,97.03349206349208,0.15772727272727272,0.055079365079365075,1.651818181818182,0.5768253968253969,-0.037785231,35.57640661913387,114.46214403484187,0.041946379000000006,-0.023952564,-0.079602295,-0.61,-0.56,-0.54
아이센스,신규상장,19000,2013-01-30,8969634,170423046000,37.79,17.19,,,,3.09,-21.67,251.95,151.83,39.18,23.35,,,52198327.0,8998354.0,7600639.0,59298768.0,12855806.0,2982145.0,22.42219977,2.873972795,13.25673615,3.26491395,64.2590943795981,136.9264893848596,0.029047619047619058,0.022380952380952394,5.786190476190477,5.2904761904761894,79.29809523809523,76.06380952380951,78.18904761904763,75.70968253968257,17.89095238095238,18.941111111111105,12.624285714285715,15.53809523809524,-0.027452825,34.07793930774925,115.10307263252506,0.041946379000000006,0.024674351,-0.10020279300000001,-0.6,-0.54,-0.51
우리이앤엘,신규상장,4900,2013-02-05,32000000,156800000000,14.12,12.05,,,,73.75,-73.4,148.4,95.92,313.95,4.32,,,250297412.0,19890363.7,14578880.0,46672453.56,41695076.57,61876437.3,10.75528436,3.359583395,3.7621198789999997,0.626454739,138.49163734052544,222.30947494355897,0.07684210526315792,0.03754098360655734,7.492631578947369,5.574754098360655,90.74684210526316,89.08508196721311,88.31684210526316,88.5888524590164,9.881052631578948,9.22459016393443,6.317894736842105,7.289672131147542,-0.033965441,31.57904507905469,112.61572744183692,0.044675797999999996,0.017183781000000002,-0.126231423,-0.66,-0.64,-0.61
아이원스,신규상장,4500,2013-02-07,8500000,38250000000,40.94,15.91,31.89,-9.94,52.34,107.81,239.11,47.14,32.9,151.48,5.23,7.89,14.43,43595344.0,5809599.0,5159780.0,19554770.0,9487655.0,22931669.0,7.41310676,1.956044484,4.0339716889999995,0.877387273,258.5966596009857,396.5023861101009,0.1294736842105263,0.06721311475409832,5.223684210526316,4.840983606557377,95.24105263157894,90.57229508196721,96.84000000000002,94.62049180327868,1.48,1.8245901639344266,2.922105263157895,6.416229508196721,-0.019939507,32.56706746726304,113.12239612815335,0.044675797999999996,0.021771158,-0.139626701,-0.67,-0.66,-0.65
지디,신규상장,18000,2013-02-13,11934061,214813098000,41.28,31.5,68.16,95.69,92.17,323.44,501.08,47.49,46.56,170.0,15.25,9.65,436.0,35683082.0,9866165.0,9381864.0,18965586.0,14321719.0,22639687.0,22.89663312,11.32646774,15.00069494,6.020026465,104.52169890102579,228.34133529881782,0.051000000000000024,0.03661290322580646,4.339499999999999,4.19241935483871,85.569,79.07241935483867,83.6395,82.59467741935484,13.489500000000001,12.823709677419355,9.414999999999997,16.06967741935484,-0.033327707000000005,36.46959413036637,116.28819950802874,0.044675797999999996,0.076764291,-0.148762797,-0.7,-0.7,-0.71
제로투세븐,신규상장,8300,2013-02-19,11540000,95782000000,50.83,6.14,,,,15.18,-29.85,122.61,46.96,251.0,49.7,,,205072123.0,11433170.0,5891459.0,22395561.0,13955290.0,4425286.0,16.25777248,4.276829681000001,6.86380758,0.46706494600000004,110.93607753477022,154.9651742125568,0.05800000000000003,0.026885245901639362,5.99,4.983770491803279,90.27950000000001,84.3232786885246,86.76050000000001,81.22360655737704,10.389500000000002,15.263114754098366,6.601999999999999,10.965245901639344,-0.051653275,37.7973586479322,115.59415769086439,0.044675797999999996,0.126931102,-0.136868753,-0.69,-0.7,-0.73
코렌텍,신규상장,16000,2013-03-05,7883661,126138576000,30.96,-14.01,175.53,61.32,10.35,68.44,-43.0,151.81,84.39,-707.08,-0.66,2.93,2.03,11881638.0,-3942111.0,-3942111.0,-5244726.0,12173.0,25331198.0,-31.99772305,-24.05055593,10364.24112,10.6162615,138.4482717151113,240.272562206415,0.05875000000000002,0.03907692307692305,5.396249999999999,5.201846153846153,81.63583333333337,85.43553846153846,89.54458333333332,90.73769230769231,5.7004166666666665,5.024307692307693,9.542083333333332,7.805692307692308,-0.077037092,44.28559207963427,121.42018671498562,0.0443223,0.317718603,-0.10505757,-0.74,-0.76,-0.73
윈팩,신규상장,4000,2013-03-07,14200000,56800000000,20.36,15.39,24.28,12.12,-0.57,78.75,25797.39,17.13,12.2,279.09,2.41,18.28,24.2,65494157.0,5589404.0,5400953.0,22734187.0,25098499.0,51004226.0,10.51666252,2.498439905,2.265115704,0.8672529370000001,198.8964401639214,258.48112221702536,0.08454545454545458,0.03765624999999993,6.110909090909092,4.1829687500000015,95.27090909090907,95.76953124999994,97.56954545454545,97.77453124999997,0.29363636363636364,0.2178125,0.6959090909090908,0.42406249999999995,-0.057654748,40.334828950720855,119.32423400247238,0.0443223,0.26673784300000003,-0.17160261300000001,-0.76,-0.78,-0.78
참존글로벌,신규상장,7800,2013-04-03,4221000,32923800000,35.84,29.2,50.24,27.16,33.8,48.76,95.86,200.09,151.7,73.09,434.31,4.88,6.35,24720052.0,7236138.0,5842058.0,14853520.0,7309241.0,-8885879.0,5.635650997999999,2.216565501,4.5031917980000005,1.33186613,139.21687379934525,220.86658462501046,0.06409090909090912,0.03634920634920632,8.014545454545454,6.806507936507937,90.86363636363636,85.81523809523807,97.16954545454546,93.69206349206348,0.5181818181818182,3.2620634920634917,3.647272727272728,8.458730158730157,0.038850009,44.714248752253546,110.47257533263748,0.047351332999999995,0.164320412,-0.041816056000000004,-0.84,-0.93,-0.96
삼목강업,신규상장,2600,2013-04-30,10200000,26520000000,14.83,7.49,12.49,5.33,-6.57,24.67,56.31,91.42,57.3,68.31,173.91,7.59,9.53,64681354.0,6227900.0,5393307.0,44817465.0,6021480.0,5029568.0,4.917205714,0.591733602,4.405068117,0.41000997,571.1156423515873,782.0050375788389,0.29428571428571426,0.12936507936507932,9.894285714285715,7.112539682539684,98.59428571428572,97.86984126984129,99.54952380952383,96.23714285714283,0.020952380952380955,2.0990476190476186,0.6676190476190476,0.6819047619047619,0.158971789,37.78058718300751,97.31729608560435,0.045028213,0.17782114100000002,-0.03188235,-0.88,-0.93,-0.98
