,model_set_0,model_set_1,model_set_2,model_set_3,model_set_4,model_set_5,model_set_6,model_set_7,model_set_8,model_set_9,model_set_10,model_set_11,model_set_12,model_set_13,model_set_14,model_set_15,model_set_16,model_set_17,model_set_18,model_set_19,model_set_20,model_set_21,model_set_22,model_set_23,model_set_24,model_set_25,model_set_26,model_set_27,model_set_28,model_set_29,model_set_30,model_set_31,model_set_32,model_set_33,model_set_34,model_set_35
정확도,0.8838709677419355,0.8394160583941606,0.875,0.8947368421052632,0.889763779527559,0.9083333333333333,0.8727272727272727,0.8727272727272727,0.82,0.7789473684210526,0.8125,0.803921568627451,0.7878787878787878,0.8053097345132744,0.819672131147541,0.8580645161290322,0.8709677419354839,0.8653846153846154,0.8875,0.9,0.8977272727272727,0.9081081081081082,0.8888888888888888,0.8950276243093923,0.8900523560209425,0.8810810810810811,0.8918918918918919,0.9195402298850575,0.9425287356321839,0.9318181818181818,0.9312169312169312,0.9251336898395722,0.9301075268817204,0.9378531073446328,0.898876404494382,0.9052631578947369
정밀도,0.9039372625111164,0.8725422502794765,0.891303037608486,0.9121998544748968,0.9099936726659168,0.924863387978142,0.8983333333333333,0.8961038961038961,0.8676111111111111,0.8433333333333334,0.8628011715296199,0.8479561316051845,0.7662088868985422,0.7796032783588093,0.8584210179107431,0.8823301063361079,0.8873900293255133,0.8845614954207415,0.9011160714285715,0.9131065438223482,0.9089926128125554,0.9173573573573575,0.9038267832385479,0.9122802611752888,0.9035181659527208,0.8942426999229243,0.9035469292033433,0.9270916097250913,0.948142446633826,0.9399566080323787,0.9391305645065043,0.9318701910994001,0.93678277930173,0.9441692017963204,0.9097175154464754,0.9164957849168376
재현율,0.8838709677419355,0.8394160583941606,0.875,0.8947368421052632,0.889763779527559,0.9083333333333333,0.8727272727272727,0.8727272727272727,0.82,0.7789473684210526,0.8125,0.803921568627451,0.7878787878787878,0.8053097345132744,0.819672131147541,0.8580645161290322,0.8709677419354839,0.8653846153846154,0.8875,0.9,0.8977272727272727,0.9081081081081082,0.8888888888888888,0.8950276243093923,0.8900523560209425,0.8810810810810811,0.8918918918918919,0.9195402298850575,0.9425287356321839,0.9318181818181818,0.9312169312169312,0.9251336898395722,0.9301075268817204,0.9378531073446328,0.898876404494382,0.9052631578947369
f1_score,0.8824937762454756,0.8340698921165997,0.872649400330852,0.8922920203735145,0.8865473170337757,0.9038545420420421,0.8631201005660759,0.8671109759805412,0.8113781067730992,0.7610952087821894,0.8032672665025605,0.7787675070028012,0.7484022758378861,0.7717131181448791,0.7949573417386293,0.8433175616609325,0.8552166829586185,0.8510241578363474,0.8731148556931689,0.8973726936672466,0.8949948924959756,0.9053876652696532,0.8867964089275565,0.8932527095952661,0.8885477919147757,0.8786724239031932,0.8902027052723276,0.9177513307922563,0.9417262002884446,0.9311792582368958,0.9297809725013793,0.9213993788457782,0.9266309609130892,0.9338813451066856,0.8830588220786108,0.8929448151040932
정확도,0.4090909090909091,0.44,0.5,0.4722222222222222,0.4838709677419355,0.5483870967741935,0.43243243243243246,0.2978723404255319,0.30434782608695654,0.3157894736842105,0.23809523809523808,0.4861111111111111,0.46153846153846156,0.4852941176470588,0.45,0.45098039215686275,0.40384615384615385,0.5166666666666667,0.4266666666666667,0.5,0.3770491803278688,0.2982456140350877,0.3,0.3076923076923077,0.3114754098360656,0.3559322033898305,0.296875,0.3125,0.390625,0.3442622950819672,0.453125,0.36065573770491804,0.3055555555555556,0.3382352941176471,0.3953488372093023,0.42105263157894735
정밀도,0.1753246753246753,0.20166666666666663,0.2619047619047619,0.2803819444444444,0.2867383512544803,0.5529953917050691,0.19768339768339768,0.0906567992599445,0.10717896865520728,0.09972299168975068,0.12939958592132506,0.338699494949495,0.3249328127376908,0.30155950752393984,0.26409883720930233,0.37254901960784315,0.3378805102943034,0.5304761904761904,0.45793393393393395,0.43486590038314177,0.4059787849566056,0.22103568098991438,0.14729411764705883,0.2334412955465587,0.2832846189689499,0.2457627118644068,0.2248733108108108,0.2978125,0.36105925324675325,0.3221135448715005,0.4893973214285714,0.2881516323860948,0.36751601225285435,0.41591612721643684,0.36987818383167215,0.37017543859649127
재현율,0.4090909090909091,0.44,0.5,0.4722222222222222,0.4838709677419355,0.5483870967741935,0.43243243243243246,0.2978723404255319,0.30434782608695654,0.3157894736842105,0.23809523809523808,0.4861111111111111,0.46153846153846156,0.4852941176470588,0.45,0.45098039215686275,0.40384615384615385,0.5166666666666667,0.4266666666666667,0.5,0.3770491803278688,0.2982456140350877,0.3,0.3076923076923077,0.3114754098360656,0.3559322033898305,0.296875,0.3125,0.390625,0.3442622950819672,0.453125,0.36065573770491804,0.3055555555555556,0.3382352941176471,0.3953488372093023,0.42105263157894735
f1_score,0.24545454545454543,0.2765714285714286,0.34375000000000006,0.35185185185185186,0.36009002250562644,0.4327142391658521,0.2713301536830949,0.13900709219858157,0.1529503105590062,0.15157894736842104,0.16767270288397051,0.3938746438746439,0.3726093514328808,0.3701642819289878,0.33222775013819794,0.3727956591441608,0.359857789269554,0.5099924585218703,0.40214702851253864,0.43767148683722656,0.341087691907364,0.2535515618314078,0.1971717171717172,0.24260981184058109,0.22643045766427994,0.2699537750385208,0.22123015873015872,0.3040560317414431,0.3646137330901352,0.3315981698020187,0.4497104285262492,0.31913867163943704,0.30279119699409557,0.3520499108734403,0.3800597784419827,0.39234449760765555
