,model_set_0,model_set_1,model_set_2,model_set_3,model_set_4,model_set_5,model_set_6,model_set_7,model_set_8,model_set_9,model_set_10,model_set_11,model_set_12,model_set_13,model_set_14,model_set_15,model_set_16,model_set_17,model_set_18,model_set_19,model_set_20,model_set_21,model_set_22,model_set_23,model_set_24,model_set_25,model_set_26,model_set_27,model_set_28,model_set_29,model_set_30,model_set_31,model_set_32,model_set_33,model_set_34,model_set_35
정확도,0.8193548387096774,0.8759124087591241,0.8823529411764706,0.8270676691729323,0.8188976377952756,0.825,0.8090909090909091,0.8090909090909091,0.8,0.8,0.7916666666666666,0.7843137254901961,0.8080808080808081,0.8053097345132744,0.8360655737704918,0.8,0.8,0.8333333333333334,0.81875,0.8470588235294118,0.8295454545454546,0.8378378378378378,0.8080808080808081,0.8397790055248618,0.8167539267015707,0.8216216216216217,0.8,0.8218390804597702,0.8333333333333334,0.8295454545454546,0.8412698412698413,0.8556149732620321,0.8709677419354839,0.864406779661017,0.848314606741573,0.8368421052631579
정밀도,0.8475653670048231,0.8340135776632127,0.8298925339366515,0.7766608714878667,0.8486977589339795,0.7849252136752137,0.7686880165289257,0.783265430221952,0.8122139303482586,0.7890775325410301,0.8020833333333334,0.7413612421058438,0.7630054935318092,0.8093521249863432,0.8657736905237905,0.7829875036326649,0.7659389341104746,0.7836965811965811,0.7621699087710685,0.866067825590219,0.7744683678894205,0.7831384150711882,0.8405116637684314,0.8575103562777526,0.8365352373669038,0.7725352241481273,0.7616893463389571,0.8621005431350259,0.8626734780757769,0.8575674372165437,0.868424827295259,0.8815051933034701,0.8869235871503247,0.8824686534189604,0.8706674611769711,0.8724566223250434
재현율,0.8193548387096774,0.8759124087591241,0.8823529411764706,0.8270676691729323,0.8188976377952756,0.825,0.8090909090909091,0.8090909090909091,0.8,0.8,0.7916666666666666,0.7843137254901961,0.8080808080808081,0.8053097345132744,0.8360655737704918,0.8,0.8,0.8333333333333334,0.81875,0.8470588235294118,0.8295454545454546,0.8378378378378378,0.8080808080808081,0.8397790055248618,0.8167539267015707,0.8216216216216217,0.8,0.8218390804597702,0.8333333333333334,0.8295454545454546,0.8412698412698413,0.8556149732620321,0.8709677419354839,0.864406779661017,0.848314606741573,0.8368421052631579
f1_score,0.7992559747079627,0.8480427787048316,0.8501104747839875,0.7874215318861416,0.7747482337655665,0.7700149627800845,0.7537810857423448,0.7668676336586848,0.7627624742407352,0.7590209401978553,0.7526785714285714,0.7363539107032412,0.7647006929741205,0.7607277678074139,0.8030745794996368,0.764225561232545,0.7597952925830695,0.7966330977631741,0.7773728097683906,0.8178087811626819,0.7934207128099174,0.8037788558974999,0.775282800372592,0.8160858502722866,0.7919151903888496,0.7879126775678499,0.7656265336249941,0.8003492895723636,0.8174935158274996,0.8129055339714003,0.8229517832540797,0.831973316465295,0.8493103758688589,0.8415960739974614,0.8336478805281101,0.8208512698938661
정확도,0.3181818181818182,0.16,0.22727272727272727,0.25,0.5483870967741935,0.5483870967741935,0.43243243243243246,0.6382978723404256,0.6304347826086957,0.543859649122807,0.5238095238095238,0.4305555555555556,0.4230769230769231,0.38235294117647056,0.4666666666666667,0.27450980392156865,0.3076923076923077,0.38333333333333336,0.37333333333333335,0.41379310344827586,0.4262295081967213,0.47368421052631576,0.42,0.4307692307692308,0.39344262295081966,0.4406779661016949,0.34375,0.453125,0.390625,0.3442622950819672,0.328125,0.3770491803278688,0.5416666666666666,0.5735294117647058,0.627906976744186,0.6842105263157895
정밀도,0.2849747474747475,0.3,0.45454545454545453,0.4543261749144102,0.40516129032258064,0.310752688172043,0.18699780861943024,0.47034171502256605,0.39744801512287337,0.3572492552135055,0.34240362811791386,0.1853780864197531,0.17899408284023668,0.2219639468690702,0.30642954856361143,0.18545751633986926,0.25721153846153844,0.26483516483516484,0.28919786096256683,0.496551724137931,0.48224043715847,0.4625199362041467,0.38326530612244897,0.48717948717948717,0.26163934426229507,0.4225435581367785,0.24119612068965518,0.3772786458333333,0.41119791666666666,0.3057148657564838,0.29059495192307694,0.34769098896389156,0.3816644265232975,0.3424056189640035,0.3942671714440238,0.46814404432132967
재현율,0.3181818181818182,0.16,0.22727272727272727,0.25,0.5483870967741935,0.5483870967741935,0.43243243243243246,0.6382978723404256,0.6304347826086957,0.543859649122807,0.5238095238095238,0.4305555555555556,0.4230769230769231,0.38235294117647056,0.4666666666666667,0.27450980392156865,0.3076923076923077,0.38333333333333336,0.37333333333333335,0.41379310344827586,0.4262295081967213,0.47368421052631576,0.42,0.4307692307692308,0.39344262295081966,0.4406779661016949,0.34375,0.453125,0.390625,0.3442622950819672,0.328125,0.3770491803278688,0.5416666666666666,0.5735294117647058,0.627906976744186,0.6842105263157895
f1_score,0.2945344129554656,0.1692760180995475,0.30303030303030304,0.28071052193201645,0.4641809803100125,0.3967055593685655,0.2610912799592045,0.5300747556066704,0.487536231884058,0.4205763276970707,0.41012074345407673,0.2591693635382956,0.2515592515592515,0.25705177175765415,0.3667279411764706,0.14845034788108794,0.19114219114219114,0.3008567931456548,0.30018566369987565,0.2794446932377967,0.27222757955641275,0.3360423116615067,0.26855072463768115,0.3397625785585652,0.2893096282613715,0.35103317798779793,0.2804473618715779,0.3934090909090909,0.35285931174089075,0.3111620029652816,0.3002717391304348,0.3579935547148662,0.44698101462807344,0.42880703683342497,0.4843853820598007,0.5559210526315791
