,model_set_0,model_set_1,model_set_2,model_set_3,model_set_4,model_set_5,model_set_6,model_set_7,model_set_8,model_set_9,model_set_10,model_set_11,model_set_12,model_set_13,model_set_14,model_set_15,model_set_16,model_set_17,model_set_18,model_set_19,model_set_20,model_set_21,model_set_22,model_set_23,model_set_24,model_set_25,model_set_26,model_set_27,model_set_28,model_set_29,model_set_30,model_set_31,model_set_32,model_set_33,model_set_34,model_set_35
정확도,0.8774193548387097,0.8248175182481752,0.8161764705882353,0.7969924812030075,0.8110236220472441,0.8166666666666667,0.7636363636363637,0.8636363636363636,0.8,0.7684210526315789,0.75,0.7941176470588235,0.7474747474747475,0.7876106194690266,0.8114754098360656,0.8516129032258064,0.8774193548387097,0.9038461538461539,0.89375,0.8764705882352941,0.8920454545454546,0.9081081081081082,0.9191919191919192,0.8950276243093923,0.9162303664921466,0.918918918918919,0.9351351351351351,0.9022988505747126,0.896551724137931,0.9147727272727273,0.9206349206349206,0.9090909090909091,0.9301075268817204,0.8983050847457628,0.8820224719101124,0.868421052631579
정밀도,0.8987120847376023,0.8659035611590357,0.8594542712189771,0.8457610301413357,0.8585926583120772,0.8618487191263523,0.82934983639209,0.8896764252696455,0.8473770491803279,0.8310271646859084,0.73046875,0.8573687539531942,0.8168328053385525,0.8374672815654992,0.8464220660941972,0.8853235824484073,0.8948684325552934,0.9175592340149302,0.907075892857143,0.8957457983193278,0.909747990105133,0.9167076167076167,0.9267482303785934,0.9057766753110085,0.9215560219430012,0.9260624217145956,0.9392824606307753,0.9142014677091966,0.9113596971355592,0.923849406407546,0.9307683554995383,0.9212989579590369,0.9375736047107015,0.9102878355524928,0.8992799948340436,0.893063117564025
재현율,0.8774193548387097,0.8248175182481752,0.8161764705882353,0.7969924812030075,0.8110236220472441,0.8166666666666667,0.7636363636363637,0.8636363636363636,0.8,0.7684210526315789,0.75,0.7941176470588235,0.7474747474747475,0.7876106194690266,0.8114754098360656,0.8516129032258064,0.8774193548387097,0.9038461538461539,0.89375,0.8764705882352941,0.8920454545454546,0.9081081081081082,0.9191919191919192,0.8950276243093923,0.9162303664921466,0.918918918918919,0.9351351351351351,0.9022988505747126,0.896551724137931,0.9147727272727273,0.9206349206349206,0.9090909090909091,0.9301075268817204,0.8983050847457628,0.8820224719101124,0.868421052631579
f1_score,0.8734556315846637,0.8081632690512122,0.7772301654794865,0.7716293236219459,0.7927131001683883,0.7989704925686122,0.7192351899437461,0.8508086358086357,0.7707619047619048,0.7248226652034044,0.6909232300609679,0.7717113296060665,0.6947883914150353,0.7626181610513542,0.796014339033809,0.8426262884273269,0.8741203541261772,0.901682539790636,0.8908524152366517,0.8753336680076251,0.890582235567381,0.9071075843508776,0.9178999636493188,0.8908172245188819,0.9145042057927772,0.9158805674232977,0.9334995739694489,0.9005574015936118,0.8959536024085804,0.9135981255645889,0.9204346032907056,0.9083228706502364,0.930075977683735,0.8961564351466679,0.8773440067120244,0.8587719298245615
정확도,0.5454545454545454,0.56,0.6363636363636364,0.4722222222222222,0.4838709677419355,0.41935483870967744,0.32432432432432434,0.3191489361702128,0.32608695652173914,0.3684210526315789,0.3492063492063492,0.4166666666666667,0.47435897435897434,0.4852941176470588,0.4666666666666667,0.49019607843137253,0.46153846153846156,0.4666666666666667,0.37333333333333335,0.3103448275862069,0.29508196721311475,0.2807017543859649,0.28,0.4,0.4098360655737705,0.3220338983050847,0.390625,0.328125,0.28125,0.26229508196721313,0.375,0.3442622950819672,0.1527777777777778,0.3088235294117647,0.2558139534883721,0.3684210526315789
정밀도,0.3732057416267942,0.4533333333333333,0.6363636363636364,0.5694444444444444,0.23413111342351717,0.1758584807492196,0.10518626734842952,0.10185604345857854,0.10633270321361059,0.13573407202216065,0.12194507432602669,0.2853122730573711,0.2646681749622926,0.3564368370298939,0.36333333333333334,0.39386189258312027,0.32739212007504687,0.31986111111111104,0.20033333333333334,0.10529556650246306,0.3195283290192695,0.12452559971356965,0.2520588235294118,0.4562104562104562,0.4871194379391101,0.28829701372074246,0.2846501245847176,0.4035885989010989,0.1690625,0.17131147540983604,0.31101190476190477,0.35828640354656033,0.4892265385686438,0.5443404634581105,0.21345514950166108,0.37878787878787873
재현율,0.5454545454545454,0.56,0.6363636363636364,0.4722222222222222,0.4838709677419355,0.41935483870967744,0.32432432432432434,0.3191489361702128,0.32608695652173914,0.3684210526315789,0.3492063492063492,0.4166666666666667,0.47435897435897434,0.4852941176470588,0.4666666666666667,0.49019607843137253,0.46153846153846156,0.4666666666666667,0.37333333333333335,0.3103448275862069,0.29508196721311475,0.2807017543859649,0.28,0.4,0.4098360655737705,0.3220338983050847,0.390625,0.328125,0.28125,0.26229508196721313,0.375,0.3442622950819672,0.1527777777777778,0.3088235294117647,0.2558139534883721,0.3684210526315789
f1_score,0.4431818181818181,0.5010526315789473,0.6363636363636364,0.3820806100217865,0.3155680224403927,0.24780058651026396,0.15885273028130173,0.15442690459849007,0.16037063435495366,0.19838056680161942,0.18076563958916897,0.3373946360153257,0.339031339031339,0.36880139152435165,0.402991452991453,0.38171981121215603,0.3818283166109253,0.3764480245492904,0.26069119286510595,0.15724137931034482,0.16983364715230873,0.15367746288798922,0.22014842300556586,0.3409118969790692,0.3837211968359509,0.290692686209362,0.3282236842105263,0.2732595755693582,0.19081763698630136,0.20084054663363857,0.31061698717948716,0.3317480159986015,0.1179869701838556,0.3001541014698909,0.1901190608656949,0.3472222222222222
