,model_set_0,model_set_1,model_set_2,model_set_3,model_set_4,model_set_5,model_set_6,model_set_7,model_set_8,model_set_9,model_set_10,model_set_11,model_set_12,model_set_13,model_set_14,model_set_15,model_set_16,model_set_17,model_set_18,model_set_19,model_set_20,model_set_21,model_set_22,model_set_23,model_set_24,model_set_25,model_set_26,model_set_27,model_set_28,model_set_29,model_set_30,model_set_31,mean
buy_sell¼öÀÍ·ü,-0.16423991449999997,0.0844568305,0.006274980428571426,-0.03092676664285715,-0.0382828034,0.11883483979999998,0.03542402175,0.106687841,0.04964219520930234,0.028554716399999996,0.14921088371428567,-0.07059739893333333,-0.1897233146,-0.09310833633333333,-0.014720333750000002,0.019448552777777774,0.032710129399999996,0.06063071084615385,0.09725431178571428,0.0761568536,0.040485562428571424,-0.008587334523809532,0.06783131925,-0.04682998388888887,-0.047178267571428574,0.043657006500000005,-0.03646614149999999,0.09918398245454546,0.05409673361904761,0.04986163976190476,-0.15694810625,0.286097651,0.019027876885381996
buy¼öÀÍ·ü,,0.030699339333333336,0.006274980428571426,-0.018601247750000008,-0.024747448071428573,0.16254539828571427,0.05829741016666667,0.11188601154838711,0.06410950817142859,0.031621027541666666,0.26831766799999995,-0.09723438233333333,-0.22257384,-0.22257384,,0.011375310857142851,0.027696036749999993,0.0018537139999999785,0.334090909,-0.12282499250000001,-0.229019608,-0.06996812366666667,-0.21220588233333335,-0.3307269655,-0.3307269655,-0.10333333300000001,-0.08340615878571427,0.07387896783333334,-0.247915169,-0.0545178046,-0.28413593666666664,0.266165699,-0.040189990559696624
all¼öÀÍ·ü,-0.030289256500000007,-0.03678095096666666,-0.05624664413888888,0.15720059463043476,0.15516218744444443,0.1210113111607143,0.09493033706557376,0.0529535258169014,0.03645664984415584,0.039252244447761195,0.07210314081666666,-0.022625519509803915,0.009403680846153843,0.014611007466666668,-0.0024176555466666684,-0.02209149055172414,-0.029732789483333338,-0.04519292026785715,-0.015876563361702133,-0.04335487453225807,-0.04740712479310346,-0.0654811296607143,-0.10414057038709677,-0.11250255506451613,-0.1345314538095238,-0.12859557161666668,-0.08763287948437501,-0.012498149603448281,-0.017919959869565218,-0.007069399569230772,0.004618797024999987,-0.10810847321052634,-0.011649764230099838
