,model_set_0,model_set_1,model_set_2,model_set_3,model_set_4,model_set_5,model_set_6,model_set_7,model_set_8,model_set_9,model_set_10,model_set_11,model_set_12,model_set_13,model_set_14,model_set_15,model_set_16,model_set_17,model_set_18,model_set_19,model_set_20,model_set_21,model_set_22,model_set_23,model_set_24,model_set_25,model_set_26,model_set_27,model_set_28,model_set_29,model_set_30,model_set_31,mean
buy_sell¼öÀÍ·ü,0.27901682124,0.6254400515384616,0.2873384165,0.6233648663030301,0.6119454465227273,0.5488691493571428,0.39707317690909105,0.31704100853061223,0.2853410173666667,0.22307762235135145,0.26722526231428567,0.026264663000000004,0.27086724379166666,0.19409164353846153,0.38229165025714285,0.06265627570588232,0.21240047025,0.1944124311590909,0.2407682076969697,0.2264334507111111,0.18065278475609756,0.03969855951515152,-0.058832193347826085,0.13918558628571429,0.2436459728235294,0.3944327395,0.13806982540540538,0.24737406833333334,0.44899753406060605,0.4446474676721312,0.39375682263157896,0.5583715386428572,0.29518498691632106
buy¼öÀÍ·ü,0.5980486197647059,0.6254400515384616,0.2873384165,0.6902486211290322,0.6119454465227273,0.5488691493571428,0.588477128586207,0.31704100853061223,0.2853410173666667,0.22307762235135145,0.26722526231428567,0.08541141440625,0.27086724379166666,0.19409164353846153,0.38229165025714285,0.11856182119999997,0.2658857271153846,0.30404992955813953,0.2407682076969697,0.3014409945121951,0.250327166382353,0.11717246219230772,-0.00971545907692307,0.15915286736363637,0.25877249078571424,0.7122326703333334,0.36717904230769227,0.42668371844999997,0.61910143412,0.5091012234181819,0.4499831155294118,0.5824770416153846,0.3640277734205779
all¼öÀÍ·ü,0.5425346519666667,0.4556127468,0.4009446802222223,0.6400103211304348,0.6066799921555556,0.5196665812678571,0.4887820145081968,0.3128792472676057,0.30473050105194804,0.3140069447761194,0.29435081933333335,0.11468335609803923,0.15902222134615382,0.18122261335000003,0.24666430227999997,0.2944234916379311,0.3149550506666667,0.36099059776785714,0.2676392179148936,0.2709197150967742,0.24813937296551725,0.16837877957142858,0.1590513971774194,0.10844923824193549,0.10273396777777778,0.16761477028333338,0.258535712796875,0.44345016708620694,0.46257591353623195,0.4535146785538462,0.5363585207,0.5106864546315789,0.3346940012487627
