,model_set_0,model_set_1,model_set_2,model_set_3,model_set_4,model_set_5,model_set_6,model_set_7,model_set_8,model_set_9,model_set_10,model_set_11,model_set_12,model_set_13,model_set_14,model_set_15,model_set_16,model_set_17,model_set_18,model_set_19,model_set_20,model_set_21,model_set_22,model_set_23,model_set_24,model_set_25,model_set_26,model_set_27,model_set_28,model_set_29,model_set_30,model_set_31
매출총이익률,0.06249280963225937,0.07296439434192405,0.09037961718711532,0.04169507937601735,0.05255738548684282,0.0354615674999209,0.035822736851732484,0.055460325043853516,0.04583456063433415,0.0788684336865922,0.05067896946983975,0.06789359100151912,0.08844886424530385,0.0891256811860066,0.05268805287850572,0.0661034010549079,0.04623431668496681,0.04209553857221262,0.04607207387327999,0.06133710616239772,0.039921334468547585,0.04649937946568163,0.032330467397662835,0.05114829265498196,0.0404601509635162,0.03333379372896387,0.1168138847606263,0.05066091944820258,0.03362928944210302,0.028414280528566763,0.03373369266075698,0.052757792363576375
유동비율,0.11607750864393802,0.12338500288880228,0.12916703980032154,0.09445766136562476,0.09863418481231784,0.10059330995241927,0.102672585398023,0.0571002036275899,0.11336521752734452,0.047983328573943634,0.04196405558373886,0.044532869225805884,0.04532943189749573,0.034061878522024025,0.05900354242902388,0.041480250009628766,0.07677841126885117,0.08518006479987264,0.10777867455065612,0.07193991082031473,0.08641750496796341,0.05930299522587505,0.14609649540867947,0.0726300805010192,0.07600285974354737,0.07261072390027483,0.06300197523972922,0.09146649593405867,0.08658956589540204,0.10039367575161072,0.04692226606326248,0.05488011484502951
부채비율,0.1406562425672107,0.13181859177478594,0.09537056560581472,0.08677690008297909,0.09805148920149144,0.1247320886007043,0.10796910454800497,0.060217180841290886,0.03987864445527947,0.07353106027682879,0.08819570115279925,0.06766882010964917,0.03163346796367365,0.036516144945129635,0.01549705107198676,0.040581423327205726,0.03825833149433585,0.03256466182870245,0.03334779160464787,0.05437743446219734,0.051646937319547705,0.06907318150487933,0.07565744895623686,0.051058791806093885,0.06361855798312148,0.09901532704188784,0.07446667533858413,0.0692970384648524,0.06352355808395836,0.048307195060636514,0.08056556345041309,0.0452717388711263
매출액증가율,0.04845044548655225,0.0415138278821937,0.046030127720927336,0.09792904836108952,0.06332100440092367,0.0734935784055382,0.13142736872984145,0.09351212448927353,0.10081855878622516,0.053106000615099236,0.04096693898355172,0.07012788017820924,0.06166808639627104,0.07378798556504444,0.09176685450546583,0.03777228137770722,0.05742591492084926,0.048614274798392164,0.061369247749595526,0.08115231799792458,0.10405734631478218,0.08452822507201285,0.06120839754543081,0.1055050613823874,0.11367615099173208,0.12190254643801288,0.08943902805172436,0.042746322567790665,0.07937988100272912,0.12047587237888135,0.13189532327788878,0.1226144374002908
1개월 후 PER,0.04605298532204774,0.04162931869633986,0.020685290996909387,0.04252494241840205,0.06663624092557216,0.0692085519325533,0.02946627737806735,0.034626205854643696,0.06046503589477002,0.026443912156794626,0.0569004391444481,0.05538073344185697,0.04428474708746143,0.051954387683405816,0.05154428464760653,0.07251327080953207,0.10372467958218848,0.06872876988389318,0.050660554180729775,0.07092061832446367,0.0771384038504647,0.06983251588031532,0.0859532615452966,0.09265819741566653,0.1112869650116746,0.10434201264703732,0.08830497670795161,0.0673059687415996,0.049596351517417175,0.04856295429731967,0.07675871048175915,0.042514241297790994
1개월 후 PBR,0.0949473406635718,0.07829248098710642,0.08244036938576077,0.08382978009428006,0.04894198196120072,0.040228500274916056,0.07632393269050516,0.09360243801742917,0.15194791365518928,0.1393924007982256,0.11898528467408012,0.08095213848694874,0.11334188504101475,0.07627027483053399,0.10298932165288373,0.12012512134291167,0.08620135916748155,0.10507431291208172,0.10186440458540587,0.09880643179310386,0.08406745954448683,0.09100777672657392,0.11870788982042355,0.08502084303865287,0.05551905334512621,0.06351917865379796,0.12232747139159812,0.10375576388441893,0.06592649190314949,0.08661588701056422,0.07557714967620607,0.09721468974864142
1개월 후 EV/EBITDA,0.029359255618352783,0.03180437561281571,0.03569189997077378,0.0733532735195403,0.04499383532514045,0.05232026862993648,0.030731417714347675,0.0307560408164101,0.05443896444696511,0.03815463443404317,0.06590138166254578,0.03953428836147487,0.05029056545462069,0.05248351046844135,0.08896685612107418,0.07871069845995858,0.06554725370298152,0.07567355225174117,0.06788116605918101,0.08446564806321626,0.07466757884409682,0.08691454646309765,0.0738360719368687,0.07299320100486736,0.1362394420716738,0.09420458316474342,0.06870064772885236,0.07880445757982837,0.0671625867562921,0.053375649604561363,0.05558629222023742,0.036310060564854266
1개월 평균 거래량회전율,0.054640152654028086,0.10273704616995953,0.07289898521764188,0.10068806950895404,0.12855404400987672,0.09734320339593834,0.0382354981031667,0.0556784563933042,0.08008504244584863,0.047167310345816255,0.061105827776145365,0.06163913414674034,0.06072724583482288,0.06312206608391205,0.04788411516381335,0.03488343268066625,0.07662690089840482,0.0773394438962335,0.059349276664198876,0.0905824075077684,0.06683917376880456,0.08290115583034133,0.06735936653014822,0.06344933801618975,0.033980828407801505,0.047232721624166335,0.0509392295400898,0.04852478404479196,0.03261701723988416,0.040044218997906125,0.04083286703256884,0.08071627500546588
1개월 평균 일중변동률,0.10468135784111768,0.09821987893772174,0.13740472282348046,0.11873481671492833,0.12811273905627352,0.1610091974075954,0.06972715355501828,0.08399388724689066,0.0714454272594423,0.13787502732690385,0.1440910062220343,0.15318568950582998,0.14970312937053404,0.20180599865616813,0.1851805949284868,0.18306335092822432,0.15245063577699616,0.12674505799927424,0.17884248720296375,0.11280823143385092,0.14737676069623667,0.13196113805817775,0.1129765302038771,0.09635068377761216,0.10759084391557104,0.1138542883717712,0.10765732910101504,0.13498817029332713,0.11985145957279884,0.09892921836722042,0.06279778593344093,0.058450605284768274
1달 후 시장 회전율,0.08339386691764243,0.07204048482667827,0.049853775496236624,0.10078499066883397,0.05951875950225305,0.08878494272144205,0.1141471268217786,0.05733139791310361,0.08669336467169718,0.11837285270977302,0.13940929781258155,0.13618469521598325,0.08431577854917502,0.08152392952825363,0.06847309583688566,0.03219116214572994,0.08336627157146853,0.0813420932167968,0.05956127345040223,0.05171426239855457,0.03838098777544798,0.03888509392787918,0.03860584734828994,0.029438443359516283,0.03239647401531974,0.0177137955579662,0.02142530709453877,0.046713065716761135,0.1055795440593353,0.06021558984806201,0.056178372919109314,0.04615081013244007
