,model_set_0,model_set_1,model_set_2,model_set_3,model_set_4,model_set_5,model_set_6,model_set_7,model_set_8,model_set_9,model_set_10,model_set_11,model_set_12,model_set_13,model_set_14,model_set_15,model_set_16,model_set_17,model_set_18,model_set_19,model_set_20,model_set_21,model_set_22,model_set_23,model_set_24,model_set_25,model_set_26,model_set_27,model_set_28,model_set_29,model_set_30,model_set_31
매출총이익률,0.1801311023103571,0.16374545852749894,0.13560598087858153,0.07820476276690863,0.08179981160295388,0.10210580225265907,0.08131824149479057,0.08806298064197696,0.05001289510281408,0.0791580807635411,0.06511490433555348,0.07638910920912696,0.031411785231140917,0.07503935923849536,0.06425942071219698,0.08812365687945793,0.10803791544951508,0.1074379331846632,0.09029576982666196,0.08828653366488852,0.059499764300810165,0.07175704508074425,0.08606265137749522,0.08505478531439202,0.06577138889849556,0.06969469289022037,0.08388840857208751,0.06546889661563197,0.07454125102754709,0.09515425923619936,0.06000942919432204,0.04286151869237197
유동비율,0.07787555146491984,0.12189257724477445,0.07849773850398148,0.06974012884188249,0.102127996227758,0.0922381485836846,0.10551331259152782,0.0944188080253685,0.08497764432486991,0.07219173479378263,0.10520202695090916,0.12609130333393226,0.10846567869925568,0.13213569854472712,0.09697182637797803,0.08528198891165789,0.062150658755914766,0.06266047397735347,0.05365400622157947,0.07395576628896945,0.07202247156146323,0.07225626792810402,0.06664007676520996,0.07848538379212791,0.07097406356591196,0.06514909718379235,0.09124603176148037,0.051891918897703435,0.056126383875645405,0.048083683197511336,0.08934109242595836,0.1001659317048914
부채비율,0.05622358883672355,0.0864817640583401,0.07644572520966489,0.08599546460040501,0.08182425914104227,0.10802525915343457,0.08423968357766895,0.06905822778119723,0.06780506474433069,0.06218600245823944,0.09292685291396303,0.10302721324895107,0.07803695176134952,0.06596938338965078,0.07483523708058093,0.045021674849797515,0.061393664108159274,0.04112898244075407,0.08487047110110206,0.06793667617743301,0.06001983950390655,0.03213067872699242,0.04179161342554556,0.06531358034682305,0.10343799996931424,0.18041339613361967,0.13806071444198365,0.11289866598487815,0.10528205024643562,0.0847013318895661,0.15439813170865688,0.14206708922624167
매출액증가율,0.07329512110076783,0.1532190614930479,0.09746170495639074,0.15238760867737475,0.14868904864682705,0.08850878251129578,0.10577391198601342,0.058527263297728935,0.1098861014787057,0.09711273040602778,0.08894288205549339,0.11811615346271995,0.11377347466737135,0.14848064997583926,0.10217888785134993,0.11651930367284352,0.09249493074814016,0.13243163949474404,0.08295747142385483,0.11905810336178635,0.1220427994594024,0.17221138165472966,0.09570985157479037,0.05859912004188773,0.06319197078124128,0.034191381777990484,0.04049631896782016,0.0860977430048984,0.0662070149287833,0.05475950355266344,0.051880447778512785,0.06892489327552455
IPO_PER,0.08665880006678364,0.09857958400074436,0.10867413045430843,0.09777692889710543,0.08541554144844378,0.13546340699793574,0.15202518417732316,0.08615095968277425,0.16802278334255769,0.21523995453827766,0.181958872376705,0.12240189080291886,0.1532003220966579,0.13556487054403468,0.12341544501416242,0.12561006488873286,0.12838197916223099,0.1571657689240777,0.14111642037283673,0.13092760363645448,0.10480221029984238,0.0896783507376115,0.13094526073360271,0.08202068406722884,0.08154935161737847,0.10939869783116474,0.08735823893787517,0.1367047686295314,0.12986727977938067,0.11889484647969288,0.10133206919969732,0.11524026092013676
IPO_PBR,0.0905596826090286,0.0987532774568648,0.09363842763985228,0.11120015964212124,0.09129280844767693,0.09243042039012538,0.14817085997742965,0.16931761048978974,0.16287109939435954,0.13972682291987268,0.14628242899638205,0.13424402431036775,0.13050825909238198,0.14034849933260984,0.16803681436556625,0.147147197050654,0.1480026157504256,0.16791591674438405,0.12955987502336927,0.14434885626234642,0.1285700238860554,0.11511754130515126,0.1184969831547539,0.1386394403138823,0.17288507816509213,0.20695832524806987,0.17616907759505598,0.15116916554361254,0.16942328363575213,0.16461067298655752,0.12622067940578674,0.09834057691129296
IPO_EV/EBITDA,0.10268771828176806,0.09330761836072017,0.0784918823115777,0.1224747429455191,0.09903731255827213,0.10183690730080497,0.09346498289180737,0.09276300680287444,0.07269430537093494,0.10129490422935188,0.12316272531045885,0.10573327187803812,0.15773646791031065,0.0997302760241508,0.10500634348065954,0.1470056615533826,0.12588909208499666,0.1481444153705262,0.11801232508926802,0.10950659547129893,0.14155846377907802,0.14522926264472347,0.13568653143092185,0.12306301839150414,0.0923105629074049,0.1396440036380914,0.16166059140735406,0.1315658230700532,0.1882711317127393,0.1677675272507467,0.12506217032990818,0.10623299233789292
1년 전 대비 시장수익률,0.20357492448841624,0.060484052789330375,0.07115296090524431,0.08613973991462387,0.0596902280817337,0.08964009121417829,0.06858783768034543,0.16552516155647673,0.08860843671731009,0.07401005657111925,0.06815022457970962,0.07530915114611107,0.07616432821451545,0.07040142401581692,0.07126706415709648,0.075786068670724,0.12410753315403905,0.04783442124424132,0.0990652772722388,0.08320295286703641,0.1003766420873682,0.09587259310413326,0.07822149585887113,0.10088262989280096,0.13669399769107302,0.07768192035566104,0.09359952086544476,0.11908609929562015,0.0734458578300463,0.08099238686657198,0.10185354092523646,0.11895880103629412
1년 전 대비 고객예탁금 증감률,0.04728258361908906,0.04211394716759193,0.05593035863965279,0.054916552437394,0.09510234256361924,0.03808817933398982,0.035318353738774635,0.0715440523858161,0.04501678479355746,0.030601415907831775,0.0689303644563694,0.07305550061503384,0.0682648152014608,0.06637820108927724,0.039918111138102855,0.06859171707901653,0.063996902756588,0.030714459454478742,0.08489376824593185,0.05941358082017671,0.06538845763941666,0.07017362143833814,0.10569678035534387,0.1560703562633297,0.10314749966297954,0.04243881721978153,0.0531906241191298,0.047340555808540435,0.04473538144695878,0.07574888342332359,0.10513064451234716,0.11597554497745274
상장일 기준 국고3년시장금리,0.08171092722214611,0.08142265890108683,0.20410109050074587,0.14116391127666547,0.15502065128167306,0.15166300226189186,0.12558763188431904,0.1046319293359972,0.15010488473055988,0.1284782974119559,0.05932871802445602,0.06563238199280018,0.08243791712555573,0.06595163784539787,0.15411084982230658,0.10091266644373337,0.08554470802999037,0.10456598916477733,0.11557461542315706,0.12336333144960973,0.14571932748265698,0.13557325737947198,0.1407487553234654,0.11187100157602332,0.110038086741109,0.07442966772160856,0.07433047333176854,0.09777636314953024,0.0921003655167114,0.10928690511716717,0.08477179451957402,0.09123239091790088
