,model_set_0,model_set_1,model_set_2,model_set_3,model_set_4,model_set_5,model_set_6,model_set_7,model_set_8,model_set_9,model_set_10,model_set_11,model_set_12,model_set_13,model_set_14,model_set_15,model_set_16,model_set_17,model_set_18,model_set_19,model_set_20,model_set_21,model_set_22,model_set_23,model_set_24,model_set_25,model_set_26,model_set_27,model_set_28,model_set_29,model_set_30,model_set_31
매출총이익률,0.12611794905995075,0.1354196645541242,0.10405040242785266,0.11419973914399205,0.07452449940865052,0.11781778196668034,0.10111172009699236,0.08821235565067015,0.06862852020161991,0.0842528653980658,0.05063514809280767,0.04133579983263002,0.057054124460983374,0.042528415989790035,0.07807274298192221,0.055869126214766564,0.07286998027298433,0.043892088763124164,0.09104597129400377,0.09690824795058962,0.07628256499679041,0.07074058453038559,0.056441882791648336,0.06901007973851386,0.04510109918668708,0.03002859376441055,0.0493628407805915,0.09119454574722186,0.05296030457405722,0.027591392949479,0.047069711839552206,0.06994348960917332
유동비율,0.14224452533966056,0.0960059260244832,0.16375914894910176,0.16773664445572153,0.17610095382419805,0.18603012403013347,0.15176908773883085,0.0899089479605982,0.08626049944341982,0.06601948535659555,0.07503925789207118,0.07106087400951235,0.06291466053196265,0.07718773369574955,0.034080829910591366,0.04889781745194223,0.031875732283296675,0.03457674217026172,0.050142217777245035,0.05054838123820436,0.08027035190952618,0.08017309078196902,0.06289585834578107,0.07377284806617955,0.06774592220876484,0.08706873515790227,0.11475604638826767,0.07820014897497604,0.05955525290346692,0.04265871216702995,0.02441608265627016,0.034556716924302684
부채비율,0.1399327603442503,0.1626125209053852,0.14023742697769462,0.07977364498476983,0.10217944023905247,0.08006699424598344,0.11981093717136145,0.08142875940452325,0.05152070740406499,0.0750141357876378,0.08031850871576288,0.035557234482681374,0.061977642869685524,0.04097556643085861,0.07009746020440913,0.043242342178925516,0.044937437810735836,0.06152531874189274,0.03059939978091525,0.07390677661204892,0.04343412097657248,0.06533097248398526,0.06086476619782684,0.0846710195994936,0.09407780464954743,0.11072190607195403,0.061956878934370886,0.01959453336659555,0.03889743637292643,0.059128437257803534,0.06062291133547657,0.03568828730664629
매출액증가율,0.043122049882612264,0.04999967360298625,0.07021099748624196,0.06230621204814001,0.09569683893868906,0.13912512515361128,0.12084935286171222,0.09035172562305124,0.0921812199514798,0.061008009376577285,0.09861984099981333,0.11133184823622884,0.15939186689227566,0.14770321173251344,0.11118870891039016,0.12939205816448085,0.18245965836600314,0.1759050245349165,0.1739426923949617,0.12107892264873905,0.13104791674557226,0.13467941025756966,0.16133421409716786,0.1543444232849563,0.19557763217414315,0.1781011488307266,0.124138855519107,0.11991707719182655,0.1057556901748524,0.11901131970700138,0.07128035567090373,0.1945460367272072
1년 전 대비 시장수익률,0.18611905547083013,0.1305904238875853,0.09108526304223442,0.0694070407095008,0.048823014303015035,0.049062004439615836,0.0861366935465051,0.11122662063702313,0.1051102800710533,0.0589412469783045,0.0608653163808421,0.08498548055437669,0.0985869945109642,0.15109552562637718,0.11546506628627545,0.153699645976833,0.10836946745937444,0.1152903170446611,0.08822999267313082,0.07921454447665803,0.08689691144892571,0.11449924641198694,0.08640376142100865,0.09953513570647883,0.05672069615108465,0.05834014469128905,0.06954213670432273,0.07085588707467799,0.07961365957135151,0.045973973605958986,0.07162157836746072,0.08132917940367046
1년 전 대비 고객예탁금 증감률,0.045371849118475284,0.07003866416115574,0.041753489807678325,0.0484498312014397,0.06106183518557873,0.08152142451894216,0.059805597072418226,0.026953523332865204,0.07489498767524712,0.05900801629529968,0.06675875463061008,0.14599094535386162,0.11946153048122216,0.11362927983450084,0.12149283362403797,0.08843702922168907,0.11231891158758467,0.08419344180047274,0.11746982174349554,0.13672626225870327,0.1124566634764447,0.0942262501562284,0.0979311622932312,0.06008464390879518,0.046296450162931865,0.0610533281907715,0.062102253926716124,0.055445999801389666,0.059166187875382026,0.06605647472603059,0.08398761089164228,0.07277512479118299
상장일 기준 국고3년시장금리,0.10122942316487303,0.1145824139346594,0.1257230703544731,0.11750489229322394,0.09338202175146901,0.10498132587002026,0.07180926328818102,0.14007053529258034,0.16593030340717746,0.06077366315669404,0.08274596354158606,0.1395924249045078,0.13509571087352684,0.14253898193353165,0.0823138995124305,0.1176323113764786,0.07878448113895288,0.09934168624237888,0.09648195684948067,0.059943373847086937,0.08092579556960948,0.0929975609725144,0.06702851578085693,0.031197025153629338,0.056446709371438336,0.023117567591503626,0.06791792629355804,0.0498281547460739,0.06766651989024765,0.04282364134620952,0.04064240410216536,0.08992536168483695
종가_PER,0.11632331935062075,0.1476970560767999,0.13757930063697485,0.16997534448392032,0.18712279379605334,0.11950726642447007,0.1615492757713563,0.18486285350829826,0.20038406114398805,0.29781653610413017,0.2654473047018239,0.1661789025144246,0.12152042865201235,0.07890066668272994,0.1807588293051348,0.13186878730858428,0.15943111619331074,0.09471789536991164,0.0959897310771928,0.1428703458279613,0.17787711498819353,0.16583497669986413,0.1919619607909165,0.08926295537104957,0.1077364412587172,0.1391181926722148,0.1568332767262995,0.18164398578085791,0.2219644013136627,0.19909570739864466,0.22151001491441674,0.17524372098483215
종가_PBR,0.01752002298091069,0.030682280366181924,0.04526154287934146,0.052317607486335335,0.06866201547145617,0.03728328136845251,0.034723147337179516,0.09078093337693148,0.0524550743647382,0.09252032140678963,0.05923501119708643,0.12838288329227016,0.13227463356529384,0.15023791842734788,0.13025117319074506,0.1662564172104267,0.12613059475734928,0.20300011143312724,0.20394947284552734,0.12995769681857278,0.13289794652500594,0.0879617120570822,0.13852983213074693,0.1323104056258552,0.12451673862493202,0.11829617051880499,0.14164356291214325,0.15476688420525933,0.1439456395335532,0.22771340143202326,0.14362376267022908,0.10890052570035162
종가_EV/EBITDA,0.0820190452878164,0.06237137648663898,0.08033935743840684,0.11832904319295635,0.09244658708183758,0.08460467198209069,0.09243492511546307,0.09620374521345873,0.10263434633721133,0.1446457201399056,0.16033489384759644,0.0755836068195066,0.05172240716207342,0.05520269964660099,0.07627845607406346,0.06470446489587338,0.08282262013040805,0.08755737389925318,0.05214874356404706,0.1088454483214358,0.07791061336335936,0.09355619564841436,0.07660804615081566,0.2058114635450486,0.2057805062117536,0.1941542125104227,0.15174622181462333,0.1785527831111212,0.17047490779049995,0.1699469394098192,0.2352255675518831,0.1370915568677963
