,model_set_0,model_set_1,model_set_2,model_set_3,model_set_4,model_set_5,model_set_6,model_set_7,model_set_8,model_set_9,model_set_10,model_set_11,model_set_12,model_set_13,model_set_14,model_set_15,model_set_16,model_set_17,model_set_18,model_set_19,model_set_20,model_set_21,model_set_22,model_set_23,model_set_24,model_set_25,model_set_26,model_set_27,model_set_28,model_set_29,model_set_30,model_set_31
매출총이익률,0.0837840241858072,0.0638143656499297,0.1083664194692908,0.0926089658473958,0.0950925492979651,0.0926583833147812,0.0600961420493165,0.0630550910006133,0.0766647641638912,0.0488310640467453,0.0826041287544344,0.0474554268563422,0.0786272797674887,0.0537884333466403,0.0603678519565696,0.0458101286489629,0.054192218082556,0.0681500247717462,0.0612942226759922,0.0542477131986446,0.0497348198844423,0.0212430974991754,0.0784552192765785,0.0470940238337926,0.0459740696895334,0.0656780803213655,0.0566247760468542,0.0396639528541254,0.0994940018892291,0.0907371704787011,0.0702161767198953,0.0632121895915363
유동비율,0.1052431022331839,0.1070542792134087,0.1123852948055326,0.051176747087487,0.1094142823479262,0.0989373957750492,0.0979719305022096,0.0469185513193017,0.0539478919453106,0.0486619262792386,0.0499730711056116,0.0631782809018292,0.0650774490419302,0.055430037567388,0.0542000436100411,0.0627556380817434,0.0442402267057091,0.060335603100387,0.0867645898914279,0.0748788039771724,0.0748500455839333,0.0797943848840315,0.0649432026999723,0.1403823532856032,0.0938363853354373,0.1176868834617131,0.1335117464915335,0.1425378567943559,0.0821235992314019,0.0801297966221958,0.0844878446848572,0.1356735335844079
부채비율,0.0951203594891153,0.0745415849054753,0.0950808234977617,0.0616853928250845,0.0668985084396121,0.0587150813790448,0.1054213698623136,0.0893332584671332,0.0258663144494967,0.0612879210872152,0.0509502465080512,0.0662818482646494,0.0770835358675754,0.1000685714909681,0.102308475593616,0.117254472755871,0.0894138974620543,0.1470700510547002,0.0970504733555528,0.0911414062475826,0.0720610293301493,0.0789587475289166,0.0795349969449999,0.0909195774927067,0.1009411276481922,0.0982519672807313,0.0933070618828885,0.0763478117838556,0.072728963395423,0.0731183414480215,0.0974141599175424,0.0922585656516191
매출액증가율,0.0968250181010499,0.1450779272749696,0.0479778758250283,0.0487280390179957,0.0455713047890814,0.0555998498912286,0.0224745716111863,0.0437194202867777,0.0717756886293125,0.0781147537860294,0.0520535953036641,0.0390552812473724,0.0613189213800326,0.0621355865680805,0.0533481773186188,0.0628906948350478,0.0449707463404814,0.0546379657616986,0.0608952841876797,0.0438345007696657,0.0649912985544887,0.0547002727070685,0.0418948075666548,0.0453467426045387,0.0466649683624127,0.0394422580146917,0.0474976347418584,0.0547129929685216,0.0736968036206578,0.0435030863610784,0.0354361023406186,0.0782017029600492
1년전 대비 시장 회전율,0.0945158619167208,0.0691011706441713,0.0806650280192786,0.0963504054037511,0.0636494671763926,0.095723267514124,0.1082950674301307,0.118412466437787,0.1742517671263662,0.1474342135820145,0.1778567145817848,0.1465001202552214,0.1194818970892748,0.1464164642813004,0.1035025084676569,0.152979966770361,0.1413036635126159,0.1024045044921088,0.1141503200165731,0.1416285338783159,0.2043489054684966,0.1960689822883108,0.1656345510325982,0.1200699498028453,0.1078011175790834,0.1092427671618123,0.1081389553134061,0.1060172034623075,0.1503358193248063,0.1776329558714908,0.1672340148078686,0.1482924292187657
1년 전 대비 시장수익률,0.1042461666093889,0.1032227384636053,0.1164725122819815,0.1035934703671224,0.0605357747685427,0.1236685193378023,0.0884565129144496,0.1369233460004141,0.1087367894205424,0.1434992461429459,0.1091119540775846,0.1828741147814897,0.1477160792682815,0.1602588174130616,0.1419159447099066,0.1354935745694239,0.1130563855245547,0.0686179847025124,0.0719003100954706,0.095447469625563,0.1371843937960072,0.1444676237687139,0.126933776709417,0.0594725515209955,0.0516725505187218,0.0869168011652143,0.0464009739032706,0.0642692997821888,0.09530835871442,0.06024431469745,0.0979772980907796,0.0457563759819342
1년 전 대비 고객예탁금 증감률,0.0596713634349779,0.0514652915378835,0.0707458969875191,0.1133637963510118,0.1288271107435525,0.1361914182946037,0.1533540878259105,0.0877067684373826,0.1599356276462859,0.1635082563183479,0.1874247796113492,0.1313692812651126,0.0944572107451786,0.085909029955328,0.1054123254379977,0.0970211334124695,0.0895584015400032,0.064530542066606,0.0639200694752518,0.1093888889283313,0.0667838582007494,0.0851273398378731,0.0801606419353493,0.0400904747112471,0.0528634763189086,0.0490352196269249,0.0754475933995159,0.0452900409952184,0.0405127545119021,0.0878285028023952,0.0570462189993101,0.0500921552927736
상장일 기준 국고3년시장금리,0.0836219189006705,0.0847554997520015,0.0918659891134878,0.1388769020777878,0.1000736337142792,0.0617947338102909,0.079161655976309,0.1803445059550984,0.1820524891396434,0.1604463579937204,0.1327638874408883,0.1170513786104573,0.1170558601880984,0.0621284289017776,0.0734384303894309,0.0998514878643921,0.1400691417737759,0.1023727851770494,0.1275096922077593,0.1098714055928001,0.0955558217725334,0.0999935803416461,0.0744489301427038,0.0662451494033228,0.0631799728384761,0.0838759214598594,0.0727507325190921,0.0880747751235368,0.0462298911251966,0.0521025590623094,0.0530502069033319,0.0444988335574791
종가_PER,0.083802923531839,0.0705255606549258,0.067379123592321,0.0284396249990103,0.0847816832352205,0.0483824072392189,0.064071343314595,0.0612043023052811,0.045886797466677,0.0368507851966502,0.0438505305555664,0.0714966312774446,0.0672608010294903,0.0861401793409749,0.0908712322628369,0.0672785447574759,0.0771007992141554,0.0611066358658602,0.0770187549711811,0.0690610665267537,0.0638054650790326,0.0862607686480593,0.0880439808138453,0.1314902340765852,0.165462297148959,0.1154162672442661,0.1334712557962525,0.1235371541294021,0.098302386274234,0.150123298518132,0.1633680911141001,0.1371398004051577
종가_PBR,0.1078695112081978,0.1185011407575545,0.0882817321939961,0.1200713190362495,0.0861737087998917,0.1211939314837391,0.0891117421077632,0.0928165800049933,0.0467281585020308,0.0472490602683815,0.0559238463294371,0.0737655792071198,0.0896096449084951,0.063780836217465,0.1148540585008695,0.0671492084849303,0.0726321395828735,0.1567538551971951,0.1088796431046692,0.1372172908889611,0.1196213060562441,0.0967615626733817,0.1208967784299524,0.1989503240764846,0.1854158220212974,0.1488730036587855,0.1497777757846802,0.107255375298428,0.0936920993561677,0.0706108111501669,0.0499553533602242,0.0505229887443597
