,model_set_0,model_set_1,model_set_2,model_set_3,model_set_4,model_set_5,model_set_6,model_set_7,model_set_8,model_set_9,model_set_10,model_set_11,model_set_12,model_set_13,model_set_14,model_set_15,model_set_16,model_set_17,model_set_18,model_set_19,model_set_20,model_set_21,model_set_22,model_set_23,model_set_24,model_set_25,model_set_26,model_set_27,model_set_28,model_set_29,model_set_30,model_set_31
매출총이익률,0.08644413203001022,0.09174863249063492,0.08335961401462555,0.10405047982931137,0.12104418873786926,0.12622039020061493,0.06816931068897247,0.09517798572778702,0.07908996939659119,0.08240251988172531,0.07725422829389572,0.07846184819936752,0.08717581629753113,0.07133027166128159,0.07673782110214233,0.07836282253265381,0.0820915699005127,0.06443300098180771,0.05804968997836113,0.06531187146902084,0.08222314715385437,0.0787077471613884,0.09227045625448227,0.07594529539346695,0.08286164700984955,0.08731695264577866,0.06855776160955429,0.08016607165336609,0.08028274774551392,0.08129940181970596,0.08646295219659805,0.07899167388677597
유동비율,0.1083906963467598,0.0894041582942009,0.09320472180843353,0.10571424663066864,0.10634618252515793,0.0968385562300682,0.07734575867652893,0.07438960671424866,0.08643056452274323,0.08424190431833267,0.093684121966362,0.08115290850400925,0.08578792214393616,0.09017349034547806,0.07820974290370941,0.07328497618436813,0.06539248675107956,0.06878238916397095,0.0665627121925354,0.07028672844171524,0.07242929190397263,0.07771151512861252,0.08170056343078613,0.08245230466127396,0.07650869339704514,0.07397957891225815,0.08043576031923294,0.06271212548017502,0.07722699642181396,0.08007043600082397,0.08313173055648804,0.07830005884170532
부채비율,0.07202634960412979,0.0874275490641594,0.0856681615114212,0.07722869515419006,0.08305758982896805,0.05584392324090004,0.0721743181347847,0.06969472765922546,0.07242710888385773,0.07043612748384476,0.09189500659704208,0.10562387108802795,0.11068655550479889,0.10802885890007019,0.11074601858854294,0.11798550188541412,0.11932448297739029,0.11055589467287064,0.11757507175207138,0.11765450984239578,0.11302332580089569,0.08875033259391785,0.0955304503440857,0.08391351252794266,0.08185423165559769,0.08515109121799469,0.07537590712308884,0.08309807628393173,0.08690518140792847,0.07745850831270218,0.06758584827184677,0.07461102306842804
매출액증가율,0.07963232696056366,0.09091610461473465,0.100487619638443,0.08719298988580704,0.07848523557186127,0.08478917926549911,0.07817074656486511,0.07574944943189621,0.08158209919929504,0.08348190039396286,0.08589045703411102,0.08710050582885742,0.08298581093549728,0.08087708055973053,0.0887690931558609,0.11093062907457352,0.08777964115142822,0.09680062532424927,0.09826301038265228,0.10246742516756058,0.09177272766828537,0.08844391256570816,0.09056203067302704,0.07051130384206772,0.061363156884908676,0.08290844410657883,0.07835160940885544,0.085025854408741,0.08871938288211823,0.0848802849650383,0.07594697177410126,0.09263283014297485
1년전 대비 시장 회전율,0.08250105381011963,0.09703151136636734,0.09280870109796524,0.10042882710695267,0.08223296701908112,0.09206607192754745,0.0886898934841156,0.11692683398723602,0.09313919395208359,0.13578787446022034,0.12542492151260376,0.09713511914014816,0.09636052697896957,0.08851364254951477,0.09034407883882523,0.09904066473245621,0.11504238843917847,0.11193984001874924,0.09658984839916229,0.08805892616510391,0.08456060290336609,0.0956612154841423,0.11118784546852112,0.0704684630036354,0.0652308389544487,0.08556654304265976,0.0973462238907814,0.08591652661561966,0.07451120764017105,0.07121019810438156,0.08016226440668106,0.10382414609193802
1년 전 대비 시장수익률,0.08010838180780411,0.10613694041967392,0.09091092646121979,0.08908609300851822,0.09013845771551132,0.09749271720647812,0.11289416998624802,0.08865321427583694,0.08366014808416367,0.0907016173005104,0.09821359068155289,0.10767413675785065,0.12048427015542984,0.11393721401691437,0.11038897186517715,0.08770985901355743,0.1105978861451149,0.11354926228523254,0.09106019884347916,0.08995028585195541,0.10793091356754303,0.09174491465091705,0.09140095859766006,0.11100193113088608,0.10368356853723526,0.08566417545080185,0.061252474784851074,0.08751346170902252,0.10173176229000092,0.09427788853645325,0.08472248911857605,0.08404892683029175
1년 전 대비 고객예탁금 증감률,0.09865482896566391,0.08591046184301376,0.08311924338340759,0.08625353872776031,0.09086070209741592,0.09814397990703583,0.09016317874193192,0.08631296455860138,0.09209085255861282,0.08432386070489883,0.07046197354793549,0.10805297642946243,0.11158758401870728,0.12431349605321884,0.09813374280929565,0.09251558035612106,0.08720271289348602,0.06786666065454483,0.06321744620800018,0.07346068322658539,0.05531391501426697,0.09611359238624573,0.03988304361701012,0.059302184730768204,0.06413334608078003,0.07984866201877594,0.06862448900938034,0.09039217233657837,0.07212615013122559,0.08045808225870132,0.09468159824609756,0.07103397697210312
상장일 기준 국고3년시장금리,0.14735345542430878,0.09805328398942947,0.12483644485473633,0.08536387234926224,0.0765480324625969,0.09009349346160889,0.09383458644151688,0.14795006811618805,0.1433994174003601,0.11687353253364563,0.09996379911899567,0.07455970346927643,0.0848015695810318,0.07873833179473877,0.08898051828145981,0.08825862407684326,0.09881507605314255,0.10295716673135757,0.10187280923128128,0.09267980605363846,0.09561726450920105,0.09762966632843018,0.09077134728431702,0.08827421069145203,0.08789237588644028,0.09217488020658493,0.09950464963912964,0.0799063965678215,0.06299033015966415,0.08070940524339676,0.07774525135755539,0.10003042221069336
종가_PER,0.075813427567482,0.08198604732751846,0.07730619609355927,0.08367909491062164,0.08923237025737762,0.07728323340415955,0.09631417691707611,0.06776256859302521,0.05945993587374687,0.05782568082213402,0.08195990324020386,0.0990430936217308,0.09025505930185318,0.08882898092269897,0.09658391773700714,0.0700773373246193,0.05404967442154884,0.06875662505626678,0.08695609122514725,0.08997941762208939,0.0750870555639267,0.08182890713214874,0.08586227893829346,0.1090753972530365,0.09102468937635422,0.10298044234514236,0.11885833740234375,0.10490286350250244,0.09505441784858704,0.08177924901247025,0.12042539566755295,0.13819056749343872
종가_PBR,0.10128612071275711,0.11169981956481934,0.10016120225191116,0.10139664262533188,0.09426576644182205,0.07764147222042084,0.08024951070547104,0.09369190782308578,0.11986438184976578,0.11477813869714737,0.08512721210718155,0.09425540268421173,0.08188462257385254,0.08993013203144073,0.09741190075874329,0.10410619527101517,0.11357108503580093,0.13876816630363464,0.13807962834835052,0.12876856327056885,0.15527662634849548,0.1327030509710312,0.12040474265813828,0.14638827741146088,0.17900387942790985,0.14567464590072632,0.1618507206439972,0.11641881614923477,0.1324792057275772,0.13643446564674377,0.1009896993637085,0.07571683079004288
종가_EV/EBITDA,0.06778918951749802,0.05968553572893143,0.06813710927963257,0.07960537821054459,0.08778847008943558,0.1035870835185051,0.14199431240558624,0.08369061350822449,0.08885626494884491,0.07914693653583527,0.0901246890425682,0.06694050133228302,0.04799017682671547,0.06532856822013855,0.06369411945343018,0.07772782444953918,0.06613300740718842,0.0555904246866703,0.08177346736192703,0.08138177543878555,0.06676509976387024,0.07070515304803848,0.10042623430490494,0.10266707837581635,0.10644354671239853,0.07873453944921494,0.08984211087226868,0.1239476352930069,0.1279725581407547,0.13142207264900208,0.12814578413963318,0.10261953622102737
