,model_set_0,model_set_1,model_set_2,model_set_3,model_set_4,model_set_5,model_set_6,model_set_7,model_set_8,model_set_9,model_set_10,model_set_11,model_set_12,model_set_13,model_set_14,model_set_15,model_set_16,model_set_17,model_set_18,model_set_19,model_set_20,model_set_21,model_set_22,model_set_23,model_set_24,model_set_25,model_set_26,model_set_27,model_set_28,model_set_29,model_set_30,model_set_31
매출총이익률,0.11850448697805405,0.10796448588371277,0.09657059609889984,0.1494964063167572,0.1175214946269989,0.12701626121997833,0.09649939835071564,0.08664567768573761,0.09295235574245453,0.10249532759189606,0.09526347368955612,0.07813381403684616,0.07754916697740555,0.07544709742069244,0.08287433534860611,0.07018005847930908,0.07247520983219147,0.06967613846063614,0.06264958530664444,0.06809653341770172,0.060634955763816833,0.06913147866725922,0.07341109961271286,0.09311047941446304,0.09910885989665985,0.08968594670295715,0.06518155336380005,0.0742669552564621,0.08142762631177902,0.08536799252033234,0.07906990498304367,0.08537986874580383
유동비율,0.0959242433309555,0.10071200877428055,0.10163938254117966,0.09417908638715744,0.10377153009176254,0.07253091037273407,0.09888926148414612,0.08954552561044693,0.0893283262848854,0.11984195560216904,0.1031532734632492,0.07477650046348572,0.08820274472236633,0.08483076840639114,0.06833088397979736,0.06886090338230133,0.08331470191478729,0.0809057354927063,0.07322052866220474,0.08081172406673431,0.06089840456843376,0.05935368314385414,0.06166684255003929,0.0722685232758522,0.07248116284608841,0.07307291030883789,0.07955173403024673,0.09624987095594406,0.1049664244055748,0.08585833013057709,0.08592145889997482,0.08658354729413986
부채비율,0.1034170612692833,0.09993765503168106,0.10911459475755692,0.09468965977430344,0.08900643140077591,0.10985890030860901,0.09531717747449875,0.07891741394996643,0.10216177254915237,0.10622287541627884,0.11945182085037231,0.10350461304187775,0.12068954855203629,0.10190612077713013,0.09249331057071686,0.07802774757146835,0.0755217894911766,0.08867823332548141,0.08936016261577606,0.07196739315986633,0.07091432809829712,0.08583473414182663,0.06898155063390732,0.09890689700841904,0.10166105628013611,0.09499289095401764,0.1002894937992096,0.11444053053855896,0.11627036333084106,0.1278480589389801,0.12503692507743835,0.09178496897220612
매출액증가율,0.05536265671253204,0.07982561737298965,0.07665396481752396,0.05997295677661896,0.07542237639427185,0.08003193885087967,0.07405015826225281,0.09188954532146454,0.08305706083774567,0.09774632751941681,0.12098535150289536,0.10058244317770004,0.0952935591340065,0.08809547126293182,0.08773630112409592,0.096385158598423,0.11520584672689438,0.07131099700927734,0.07659099996089935,0.08187534660100937,0.09844052046537399,0.08012756705284119,0.07121535390615463,0.07244332879781723,0.08038225024938583,0.08387849479913712,0.07813103497028351,0.07100485265254974,0.07151035219430923,0.07409192621707916,0.08354570716619492,0.0721386969089508
IPO_PER,0.08081382513046265,0.07709065824747086,0.09111130237579346,0.08509019017219543,0.10721675306558609,0.09487037360668182,0.08792173862457275,0.11742521822452545,0.11882779002189636,0.15095418691635132,0.14375419914722443,0.10374267399311066,0.11436989158391953,0.1181008443236351,0.12590602040290833,0.10594408214092255,0.10907399654388428,0.08324823528528214,0.09826512634754181,0.10850745439529419,0.08883650600910187,0.08276975154876709,0.09407854825258255,0.08480699360370636,0.08093652874231339,0.07040732353925705,0.0851585790514946,0.0801626443862915,0.08062541484832764,0.08826923370361328,0.0880047157406807,0.08778483420610428
IPO_PBR,0.07665576040744781,0.0825589969754219,0.05465066060423851,0.08079857379198074,0.09931708127260208,0.09695971012115479,0.11247499287128448,0.10483774542808533,0.10055961459875107,0.09435238689184189,0.07596780359745026,0.07886651158332825,0.06842575967311859,0.07302458584308624,0.07827337831258774,0.08197231590747833,0.08259634673595428,0.08850007504224777,0.09162341058254242,0.10777396708726883,0.10749892145395279,0.10854016244411469,0.11846165359020233,0.11007948964834213,0.11118408292531967,0.10576410591602325,0.11981360614299774,0.0919506624341011,0.09618730843067169,0.10237555205821991,0.10513333231210709,0.08670347929000854
IPO_EV/EBITDA,0.07977381348609924,0.05168379470705986,0.06963499635457993,0.0731077641248703,0.06584392488002777,0.06679695099592209,0.10319485515356064,0.08382804691791534,0.09334375709295273,0.06368942558765411,0.10519871860742569,0.10944416373968124,0.11394776403903961,0.1086944118142128,0.10038206726312637,0.10163227468729019,0.0950266495347023,0.09355343878269196,0.09225460141897202,0.0665983036160469,0.10259368270635605,0.09793156385421753,0.11338484287261963,0.10926484316587448,0.09691274911165237,0.1012825295329094,0.10787597298622131,0.09843132644891739,0.10673479735851288,0.10609553009271622,0.09978725761175156,0.07739291340112686
1년전 대비 시장 회전율,0.10435793548822403,0.09786814451217651,0.10865863412618637,0.10362395644187927,0.08340409398078918,0.05831598490476608,0.050230659544467926,0.0663914605975151,0.048713505268096924,0.061711620539426804,0.07263876497745514,0.054870784282684326,0.06771738827228546,0.0717426985502243,0.08051708340644836,0.1105753630399704,0.08947739750146866,0.13504593074321747,0.1225534975528717,0.1277603954076767,0.0953742265701294,0.10207489132881165,0.08892208337783813,0.08164107799530029,0.07149233669042587,0.07971762865781784,0.10500909388065338,0.09915504604578018,0.08444830030202866,0.05911634862422943,0.061773061752319336,0.08251310884952545
1년 전 대비 시장수익률,0.142306849360466,0.10288631170988083,0.08294933289289474,0.08836384862661362,0.07723817229270935,0.08483269810676575,0.0852760598063469,0.07210211455821991,0.0700233057141304,0.08230286836624146,0.07935179024934769,0.0735718160867691,0.08594933897256851,0.08739511668682098,0.0808570459485054,0.07603556662797928,0.051325492560863495,0.09184041619300842,0.08953269571065903,0.09742552787065506,0.13129127025604248,0.13498623669147491,0.13124600052833557,0.09511592984199524,0.09262806177139282,0.11024991422891617,0.11297668516635895,0.10713410377502441,0.0983487069606781,0.09897294640541077,0.0779612734913826,0.08412429690361023
1년 전 대비 고객예탁금 증감률,0.10237010568380356,0.08226143568754196,0.08519277721643448,0.051223818212747574,0.055947210639715195,0.07268203049898148,0.05244674161076546,0.06084517017006874,0.06120634078979492,0.0465439148247242,0.04210030287504196,0.10353866964578629,0.0794234648346901,0.08768721669912338,0.07267063111066818,0.09145493805408478,0.09811440855264664,0.08407852798700333,0.09902337193489075,0.0950218215584755,0.0986860916018486,0.08455920964479446,0.09286114573478699,0.09575758874416351,0.1074637770652771,0.10625133663415909,0.07044274359941483,0.07292360067367554,0.07912926375865936,0.088897705078125,0.12922514975070953,0.16226021945476532
상장일 기준 국고3년시장금리,0.04051317647099495,0.11721093207597733,0.12382379919290543,0.11945372819900513,0.12531086802482605,0.1361042857170105,0.14369900524616241,0.14757204055786133,0.13982611894607544,0.0741390809416771,0.042134493589401245,0.1189679428935051,0.08843136578798294,0.10307568311691284,0.12995903193950653,0.11893157660961151,0.1278681755065918,0.11316226422786713,0.1049259752035141,0.0941615104675293,0.0848311185836792,0.09469074755907059,0.08577083796262741,0.08660483360290527,0.08574912697076797,0.08469698578119278,0.07556948065757751,0.09428036212921143,0.08035136014223099,0.08310624957084656,0.06454109400510788,0.0833340734243393
